ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-04-02,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,1344,travel counts
2020-04-02,657349034710714,colombia,3.816667,-73.916667,381900512398634,ecuador,-1.4666666666667,-78.816666666667,1289,travel counts
2020-04-02,921744301497079,argentina,-34.0,-64.0,2367165386637842,brazil,-11.0,-53.0,1394,travel counts
2020-04-02,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,1382,travel counts
2020-04-02,452507115497292,nigeria,9.0,8.0,937148070010051,united states,40.0,-100.0,2121,travel counts
2020-04-02,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,12304,travel counts
2020-04-02,810648062654687,canada,56.0,-109.0,937148070010051,united states,40.0,-100.0,9110,travel counts
2020-04-02,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1212,travel counts
2020-04-02,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,2186,travel counts
2020-04-02,2414720828591431,romania,46.0,25.0,1317763431707213,germany,51.0,10.0,1514,travel counts
2020-04-02,343315869635106,philippines,11.333330555556,123.01666944444,851705715169048,saudi arabia,23.716667,44.116667,3585,travel counts
2020-04-02,312478709447704,portugal,38.7,-9.1833333333333,1080265735511471,spain,40.0,-3.0,3175,travel counts
2020-04-02,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,3980,travel counts
2020-04-02,921744301497079,argentina,-34.0,-64.0,2103842606572854,chile,-31.0,-71.0,6386,travel counts
2020-04-02,1231810770328071,poland,52.0,19.0,417045315510881,czech republic,50.0,16.0,1894,travel counts
2020-04-02,711084376012350,vietnam,14.016666666667,107.9,853970694951300,south korea,36.0,128.0,1285,travel counts
2020-04-02,1317763431707213,germany,51.0,10.0,417045315510881,czech republic,50.0,16.0,4538,travel counts
2020-04-02,400835317162981,croatia,45.25,15.466667,321538001884900,bosnia and herzegovina,44.0,18.0,1222,travel counts
2020-04-02,642311629554632,cambodia,12.733333,105.666667,711084376012350,vietnam,14.016666666667,107.9,3585,travel counts
2020-04-02,365511357395737,laos,19.366667,102.566667,711084376012350,vietnam,14.016666666667,107.9,10437,travel counts
2020-04-02,680120905754069,france,47.0,2.0,351886962112263,italy,43.0,12.0,3425,travel counts
2020-04-02,1080265735511471,spain,40.0,-3.0,351886962112263,italy,43.0,12.0,1052,travel counts
2020-04-02,1317763431707213,germany,51.0,10.0,351886962112263,italy,43.0,12.0,2644,travel counts
2020-04-02,425473528186094,switzerland,46.798562,8.231973,351886962112263,italy,43.0,12.0,2678,travel counts
2020-04-02,1231810770328071,poland,52.0,19.0,571822773304405,lithuania,55.5,24.0,1117,travel counts
2020-04-02,1237068956456866,kuwait,29.166667,47.6,2419372088349100,iraq,33.0,43.0,1086,travel counts
2020-04-02,2367165386637842,brazil,-11.0,-53.0,606189189846925,uruguay,-32.733333,-56.65,2230,travel counts
2020-04-02,419634095534324,malaysia,2.316667,111.55,346733206197678,indonesia,-0.8349,113.4668,7050,travel counts
2020-04-02,463167797558589,taiwan,24.0,121.0,346733206197678,indonesia,-0.8349,113.4668,2352,travel counts
2020-04-02,417158592211893,india,21.0,77.0,346733206197678,indonesia,-0.8349,113.4668,2293,travel counts
2020-04-02,680120905754069,france,47.0,2.0,404888597011746,luxembourg,49.77,6.13,3719,travel counts
2020-04-02,1317763431707213,germany,51.0,10.0,404888597011746,luxembourg,49.77,6.13,2371,travel counts
2020-04-02,475814519825093,belgium,51.0,5.0,404888597011746,luxembourg,49.77,6.13,2075,travel counts
2020-04-02,623759951440132,norway,61.0,8.0,627913770953274,sweden,61.0,15.0,2671,travel counts
2020-04-02,1317763431707213,germany,51.0,10.0,627913770953274,sweden,61.0,15.0,1275,travel counts
2020-04-02,314322742593141,denmark,56.0,10.0,627913770953274,sweden,61.0,15.0,2871,travel counts
2020-04-02,351886962112263,italy,43.0,12.0,2666999523371674,san marino,43.933333333333,12.466666666667,1224,travel counts
2020-04-02,937148070010051,united states,40.0,-100.0,2272822426127539,puerto rico,18.25,-66.5,1793,travel counts
2020-04-02,937148070010051,united states,40.0,-100.0,580903582315279,the bahamas,23.916667,-77.666667,4152,travel counts
2020-04-02,365511357395737,laos,19.366667,102.566667,433497307408292,thailand,15.0,101.0,9673,travel counts
2020-04-02,419634095534324,malaysia,2.316667,111.55,433497307408292,thailand,15.0,101.0,5387,travel counts
2020-04-02,642311629554632,cambodia,12.733333,105.666667,433497307408292,thailand,15.0,101.0,7461,travel counts
