ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-05-14,427725857796526,paraguay,-23.266667,-58.083333,921744301497079,argentina,-34.0,-64.0,1869,travel counts
2020-05-14,452507115497292,nigeria,9.0,8.0,937148070010051,united states,40.0,-100.0,2883,travel counts
2020-05-14,343315869635106,philippines,11.333330555556,123.01666944444,937148070010051,united states,40.0,-100.0,2906,travel counts
2020-05-14,810648062654687,canada,56.0,-109.0,937148070010051,united states,40.0,-100.0,9887,travel counts
2020-05-14,627913770953274,sweden,61.0,15.0,331955067734176,finland,64.0,26.0,1103,travel counts
2020-05-14,2103842606572854,chile,-31.0,-71.0,921744301497079,argentina,-34.0,-64.0,7001,travel counts
2020-05-14,400835317162981,croatia,45.25,15.466667,321538001884900,bosnia and herzegovina,44.0,18.0,1453,travel counts
2020-05-14,921744301497079,argentina,-34.0,-64.0,2367165386637842,brazil,-11.0,-53.0,1508,travel counts
2020-05-14,345922999375723,bolivia,-17.056869611111,-64.991228611111,2367165386637842,brazil,-11.0,-53.0,1010,travel counts
2020-05-14,312478709447704,portugal,38.7,-9.1833333333333,2367165386637842,brazil,-11.0,-53.0,1155,travel counts
2020-05-14,1231810770328071,poland,52.0,19.0,571822773304405,lithuania,55.5,24.0,1111,travel counts
2020-05-14,657349034710714,colombia,3.816667,-73.916667,381900512398634,ecuador,-1.4666666666667,-78.816666666667,2138,travel counts
2020-05-14,937148070010051,united states,40.0,-100.0,381900512398634,ecuador,-1.4666666666667,-78.816666666667,1014,travel counts
2020-05-14,627913770953274,sweden,61.0,15.0,623759951440132,norway,61.0,8.0,2923,travel counts
2020-05-14,475814519825093,belgium,51.0,5.0,401821703703677,serbia,43.95,20.933333333333,1019,travel counts
2020-05-14,2367165386637842,brazil,-11.0,-53.0,921744301497079,argentina,-34.0,-64.0,1607,travel counts
2020-05-14,365511357395737,laos,19.366667,102.566667,711084376012350,vietnam,14.016666666667,107.9,10939,travel counts
2020-05-14,642311629554632,cambodia,12.733333,105.666667,711084376012350,vietnam,14.016666666667,107.9,3463,travel counts
2020-05-14,597585864063467,united arab emirates,23.783333,54.0,366682297538943,pakistan,29.0,69.0,1634,travel counts
2020-05-14,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,7207,travel counts
2020-05-14,921744301497079,argentina,-34.0,-64.0,2103842606572854,chile,-31.0,-71.0,7657,travel counts
2020-05-14,381900512398634,ecuador,-1.4666666666667,-78.816666666667,657349034710714,colombia,3.816667,-73.916667,1970,travel counts
2020-05-14,937148070010051,united states,40.0,-100.0,657349034710714,colombia,3.816667,-73.916667,1077,travel counts
2020-05-14,2367165386637842,brazil,-11.0,-53.0,657349034710714,colombia,3.816667,-73.916667,1025,travel counts
2020-05-14,417158592211893,india,21.0,77.0,549126165612289,nepal,26.533333333333,86.733333333333,11474,travel counts
2020-05-14,1231810770328071,poland,52.0,19.0,833225000389252,slovakia,49.0,20.0,1212,travel counts
2020-05-14,417045315510881,czech republic,50.0,16.0,833225000389252,slovakia,49.0,20.0,2741,travel counts
2020-05-14,616857608787515,hungary,47.0,19.0,833225000389252,slovakia,49.0,20.0,1989,travel counts
2020-05-14,2282619438622633,austria,48.0,14.0,833225000389252,slovakia,49.0,20.0,1250,travel counts
2020-05-14,407219260067826,bulgaria,42.75,25.5,2414720828591431,romania,46.0,25.0,2031,travel counts
2020-05-14,388350675343876,moldova,47.0,29.0,2414720828591431,romania,46.0,25.0,1063,travel counts
2020-05-14,417158592211893,india,21.0,77.0,937148070010051,united states,40.0,-100.0,1424,travel counts
2020-05-14,792883017828749,mexico,23.316667,-102.366667,937148070010051,united states,40.0,-100.0,46851,travel counts
2020-05-14,2367165386637842,brazil,-11.0,-53.0,937148070010051,united states,40.0,-100.0,1231,travel counts
2020-05-14,657349034710714,colombia,3.816667,-73.916667,937148070010051,united states,40.0,-100.0,1084,travel counts
2020-05-14,2272822426127539,puerto rico,18.25,-66.5,937148070010051,united states,40.0,-100.0,1491,travel counts
2020-05-14,580903582315279,the bahamas,23.916667,-77.666667,937148070010051,united states,40.0,-100.0,3003,travel counts
2020-05-14,384833669025234,slovenia,46.0,15.0,400835317162981,croatia,45.25,15.466667,1688,travel counts
2020-05-14,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,1655,travel counts
2020-05-14,427725857796526,paraguay,-23.266667,-58.083333,2367165386637842,brazil,-11.0,-53.0,2965,travel counts
2020-05-14,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,1105,travel counts
2020-05-14,606189189846925,uruguay,-32.733333,-56.65,2367165386637842,brazil,-11.0,-53.0,2980,travel counts
2020-05-14,384833669025234,slovenia,46.0,15.0,2282619438622633,austria,48.0,14.0,2342,travel counts
2020-05-14,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,6040,travel counts
2020-05-14,1317763431707213,germany,51.0,10.0,2282619438622633,austria,48.0,14.0,11027,travel counts
2020-05-14,343315869635106,philippines,11.333330555556,123.01666944444,810648062654687,canada,56.0,-109.0,1113,travel counts
2020-05-14,376031519676735,bangladesh,24.016667,89.866667,851705715169048,saudi arabia,23.716667,44.116667,1086,travel counts
2020-05-14,417158592211893,india,21.0,77.0,851705715169048,saudi arabia,23.716667,44.116667,2041,travel counts
