ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-03-24,407219260067826,bulgaria,42.75,25.5,2247289335332676,turkey,39.0,36.0,1327,travel counts
2020-03-24,1231810770328071,poland,52.0,19.0,362070071076950,netherlands,52.316666666667,5.55,1268,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,362070071076950,netherlands,52.316666666667,5.55,16449,travel counts
2020-03-24,921744301497079,argentina,-34.0,-64.0,2103842606572854,chile,-31.0,-71.0,6096,travel counts
2020-03-24,623759951440132,norway,61.0,8.0,627913770953274,sweden,61.0,15.0,2310,travel counts
2020-03-24,2414720828591431,romania,46.0,25.0,388350675343876,moldova,47.0,29.0,1023,travel counts
2020-03-24,1246147782210951,australia,-25.0,135.0,937148070010051,united states,40.0,-100.0,1508,travel counts
2020-03-24,921744301497079,argentina,-34.0,-64.0,427725857796526,paraguay,-23.266667,-58.083333,1399,travel counts
2020-03-24,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,1132,travel counts
2020-03-24,433497307408292,thailand,15.0,101.0,680120905754069,france,47.0,2.0,1460,travel counts
2020-03-24,351886962112263,italy,43.0,12.0,680120905754069,france,47.0,2.0,4009,travel counts
2020-03-24,425473528186094,switzerland,46.798562,8.231973,680120905754069,france,47.0,2.0,8339,travel counts
2020-03-24,404888597011746,luxembourg,49.77,6.13,680120905754069,france,47.0,2.0,3515,travel counts
2020-03-24,362070071076950,netherlands,52.316666666667,5.55,680120905754069,france,47.0,2.0,3683,travel counts
2020-03-24,1080265735511471,spain,40.0,-3.0,680120905754069,france,47.0,2.0,10343,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,680120905754069,france,47.0,2.0,9206,travel counts
2020-03-24,852597565113521,united kingdom,54.0,-2.0,680120905754069,france,47.0,2.0,4456,travel counts
2020-03-24,475814519825093,belgium,51.0,5.0,680120905754069,france,47.0,2.0,10233,travel counts
2020-03-24,833225000389252,slovakia,49.0,20.0,417045315510881,czech republic,50.0,16.0,2083,travel counts
2020-03-24,711084376012350,vietnam,14.016666666667,107.9,793335024385721,japan,35.0,136.0,1432,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,580903582315279,the bahamas,23.916667,-77.666667,3358,travel counts
2020-03-24,549126165612289,nepal,26.533333333333,86.733333333333,417158592211893,india,21.0,77.0,11355,travel counts
2020-03-24,1462081337261943,bhutan,27.45,90.5,417158592211893,india,21.0,77.0,3814,travel counts
2020-03-24,376031519676735,bangladesh,24.016667,89.866667,417158592211893,india,21.0,77.0,14110,travel counts
2020-03-24,597585864063467,united arab emirates,23.783333,54.0,417158592211893,india,21.0,77.0,2272,travel counts
2020-03-24,366682297538943,pakistan,29.0,69.0,417158592211893,india,21.0,77.0,4570,travel counts
2020-03-24,417158592211893,india,21.0,77.0,549126165612289,nepal,26.533333333333,86.733333333333,10578,travel counts
2020-03-24,642311629554632,cambodia,12.733333,105.666667,433497307408292,thailand,15.0,101.0,8234,travel counts
2020-03-24,852597565113521,united kingdom,54.0,-2.0,1693686944068084,ireland,53.4469834801,-7.08056729059,6903,travel counts
2020-03-24,417045315510881,czech republic,50.0,16.0,833225000389252,slovakia,49.0,20.0,1972,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,792883017828749,mexico,23.316667,-102.366667,43323,travel counts
2020-03-24,346733206197678,indonesia,-0.8349,113.4668,419634095534324,malaysia,2.316667,111.55,6556,travel counts
2020-03-24,463167797558589,taiwan,24.0,121.0,346733206197678,indonesia,-0.8349,113.4668,2384,travel counts
2020-03-24,433497307408292,thailand,15.0,101.0,642311629554632,cambodia,12.733333,105.666667,9078,travel counts
2020-03-24,627913770953274,sweden,61.0,15.0,623759951440132,norway,61.0,8.0,2493,travel counts
2020-03-24,404888597011746,luxembourg,49.77,6.13,475814519825093,belgium,51.0,5.0,2073,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,475814519825093,belgium,51.0,5.0,5867,travel counts
2020-03-24,851705715169048,saudi arabia,23.716667,44.116667,343315869635106,philippines,11.333330555556,123.01666944444,3228,travel counts
2020-03-24,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,4078,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,810648062654687,canada,56.0,-109.0,17149,travel counts
2020-03-24,422079025311801,oman,20.233333,55.966667,597585864063467,united arab emirates,23.783333,54.0,1086,travel counts
2020-03-24,417158592211893,india,21.0,77.0,597585864063467,united arab emirates,23.783333,54.0,2316,travel counts
2020-03-24,343315869635106,philippines,11.333330555556,123.01666944444,597585864063467,united arab emirates,23.783333,54.0,1558,travel counts
2020-03-24,366682297538943,pakistan,29.0,69.0,597585864063467,united arab emirates,23.783333,54.0,1504,travel counts
2020-03-24,407219260067826,bulgaria,42.75,25.5,2414720828591431,romania,46.0,25.0,1829,travel counts
2020-03-24,852597565113521,united kingdom,54.0,-2.0,2414720828591431,romania,46.0,25.0,2558,travel counts
2020-03-24,2414720828591431,romania,46.0,25.0,407219260067826,bulgaria,42.75,25.5,3207,travel counts
2020-03-24,2367165386637842,brazil,-11.0,-53.0,606189189846925,uruguay,-32.733333,-56.65,2312,travel counts
2020-03-24,642311629554632,cambodia,12.733333,105.666667,711084376012350,vietnam,14.016666666667,107.9,3289,travel counts
2020-03-24,376031519676735,bangladesh,24.016667,89.866667,711084376012350,vietnam,14.016666666667,107.9,1138,travel counts
2020-03-24,400835317162981,croatia,45.25,15.466667,384833669025234,slovenia,46.0,15.0,1109,travel counts
2020-03-24,351886962112263,italy,43.0,12.0,384833669025234,slovenia,46.0,15.0,1046,travel counts
2020-03-24,2282619438622633,austria,48.0,14.0,384833669025234,slovenia,46.0,15.0,1445,travel counts
2020-03-24,680120905754069,france,47.0,2.0,362070071076950,netherlands,52.316666666667,5.55,2755,travel counts
2020-03-24,852597565113521,united kingdom,54.0,-2.0,362070071076950,netherlands,52.316666666667,5.55,2094,travel counts
2020-03-24,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,17277,travel counts
2020-03-24,851705715169048,saudi arabia,23.716667,44.116667,419387851957862,egypt,26.0,29.0,1094,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,2272822426127539,puerto rico,18.25,-66.5,2407,travel counts
2020-03-24,680120905754069,france,47.0,2.0,404888597011746,luxembourg,49.77,6.13,3398,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,404888597011746,luxembourg,49.77,6.13,2117,travel counts
2020-03-24,475814519825093,belgium,51.0,5.0,404888597011746,luxembourg,49.77,6.13,1892,travel counts
2020-03-24,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,4832,travel counts
2020-03-24,312478709447704,portugal,38.7,-9.1833333333333,1080265735511471,spain,40.0,-3.0,5546,travel counts
2020-03-24,680120905754069,france,47.0,2.0,1080265735511471,spain,40.0,-3.0,7134,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,1080265735511471,spain,40.0,-3.0,1042,travel counts
2020-03-24,384833669025234,slovenia,46.0,15.0,2282619438622633,austria,48.0,14.0,1537,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,2282619438622633,austria,48.0,14.0,7251,travel counts
2020-03-24,384063729112550,new zealand,-42.0,174.0,1246147782210951,australia,-25.0,135.0,1894,travel counts
2020-03-24,680120905754069,france,47.0,2.0,852597565113521,united kingdom,54.0,-2.0,4834,travel counts
2020-03-24,2414720828591431,romania,46.0,25.0,1317763431707213,germany,51.0,10.0,2018,travel counts
2020-03-24,314322742593141,denmark,56.0,10.0,1317763431707213,germany,51.0,10.0,2957,travel counts
2020-03-24,425473528186094,switzerland,46.798562,8.231973,351886962112263,italy,43.0,12.0,2600,travel counts
2020-03-24,384833669025234,slovenia,46.0,15.0,351886962112263,italy,43.0,12.0,1590,travel counts
2020-03-24,2282619438622633,austria,48.0,14.0,351886962112263,italy,43.0,12.0,2293,travel counts
2020-03-24,680120905754069,france,47.0,2.0,351886962112263,italy,43.0,12.0,3772,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,351886962112263,italy,43.0,12.0,1111,travel counts
2020-03-24,1080265735511471,spain,40.0,-3.0,351886962112263,italy,43.0,12.0,1210,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,351886962112263,italy,43.0,12.0,3014,travel counts
2020-03-24,1237068956456866,kuwait,29.166667,47.6,2419372088349100,iraq,33.0,43.0,1033,travel counts
2020-03-24,400835317162981,croatia,45.25,15.466667,321538001884900,bosnia and herzegovina,44.0,18.0,1523,travel counts
2020-03-24,417158592211893,india,21.0,77.0,851705715169048,saudi arabia,23.716667,44.116667,1875,travel counts
2020-03-24,343315869635106,philippines,11.333330555556,123.01666944444,851705715169048,saudi arabia,23.716667,44.116667,3190,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,1768,travel counts
2020-03-24,321538001884900,bosnia and herzegovina,44.0,18.0,400835317162981,croatia,45.25,15.466667,1025,travel counts
2020-03-24,314322742593141,denmark,56.0,10.0,627913770953274,sweden,61.0,15.0,2909,travel counts
2020-03-24,417045315510881,czech republic,50.0,16.0,1231810770328071,poland,52.0,19.0,2155,travel counts
2020-03-24,793335024385721,japan,35.0,136.0,937148070010051,united states,40.0,-100.0,1256,travel counts
2020-03-24,1046047628918648,dominican republic,19.0,-70.666667,937148070010051,united states,40.0,-100.0,1663,travel counts
2020-03-24,2272822426127539,puerto rico,18.25,-66.5,937148070010051,united states,40.0,-100.0,2640,travel counts
2020-03-24,2367165386637842,brazil,-11.0,-53.0,427725857796526,paraguay,-23.266667,-58.083333,2474,travel counts
2020-03-24,433497307408292,thailand,15.0,101.0,793335024385721,japan,35.0,136.0,1187,travel counts
2020-03-24,343315869635106,philippines,11.333330555556,123.01666944444,793335024385721,japan,35.0,136.0,1176,travel counts
2020-03-24,851705715169048,saudi arabia,23.716667,44.116667,417158592211893,india,21.0,77.0,1756,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1042,travel counts
2020-03-24,346733206197678,indonesia,-0.8349,113.4668,417158592211893,india,21.0,77.0,2136,travel counts
2020-03-24,365511357395737,laos,19.366667,102.566667,433497307408292,thailand,15.0,101.0,9790,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,314322742593141,denmark,56.0,10.0,2503,travel counts
2020-03-24,616857608787515,hungary,47.0,19.0,833225000389252,slovakia,49.0,20.0,1457,travel counts
2020-03-24,433497307408292,thailand,15.0,101.0,419634095534324,malaysia,2.316667,111.55,4465,travel counts
2020-03-24,711084376012350,vietnam,14.016666666667,107.9,642311629554632,cambodia,12.733333,105.666667,3314,travel counts
2020-03-24,417158592211893,india,21.0,77.0,346733206197678,indonesia,-0.8349,113.4668,2056,travel counts
2020-03-24,597585864063467,united arab emirates,23.783333,54.0,343315869635106,philippines,11.333330555556,123.01666944444,2331,travel counts
2020-03-24,362070071076950,netherlands,52.316666666667,5.55,475814519825093,belgium,51.0,5.0,11943,travel counts
2020-03-24,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,9412,travel counts
2020-03-24,1080265735511471,spain,40.0,-3.0,312478709447704,portugal,38.7,-9.1833333333333,3883,travel counts
2020-03-24,2367165386637842,brazil,-11.0,-53.0,312478709447704,portugal,38.7,-9.1833333333333,1464,travel counts
2020-03-24,475814519825093,belgium,51.0,5.0,362070071076950,netherlands,52.316666666667,5.55,11936,travel counts
2020-03-24,381900512398634,ecuador,-1.4666666666667,-78.816666666667,657349034710714,colombia,3.816667,-73.916667,1296,travel counts
2020-03-24,793335024385721,japan,35.0,136.0,711084376012350,vietnam,14.016666666667,107.9,1109,travel counts
2020-03-24,365511357395737,laos,19.366667,102.566667,711084376012350,vietnam,14.016666666667,107.9,10366,travel counts
2020-03-24,351886962112263,italy,43.0,12.0,425473528186094,switzerland,46.798562,8.231973,2159,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,425473528186094,switzerland,46.798562,8.231973,4234,travel counts
2020-03-24,2282619438622633,austria,48.0,14.0,2414720828591431,romania,46.0,25.0,1258,travel counts
2020-03-24,351886962112263,italy,43.0,12.0,2282619438622633,austria,48.0,14.0,2169,travel counts
2020-03-24,417045315510881,czech republic,50.0,16.0,2282619438622633,austria,48.0,14.0,1541,travel counts
2020-03-24,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,3644,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,616857608787515,hungary,47.0,19.0,1842,travel counts
2020-03-24,425473528186094,switzerland,46.798562,8.231973,309198619756155,liechtenstein,47.145,9.553889,1019,travel counts
2020-03-24,1246147782210951,australia,-25.0,135.0,852597565113521,united kingdom,54.0,-2.0,1558,travel counts
2020-03-24,475814519825093,belgium,51.0,5.0,852597565113521,united kingdom,54.0,-2.0,1355,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,627913770953274,sweden,61.0,15.0,1457,travel counts
2020-03-24,921744301497079,argentina,-34.0,-64.0,2367165386637842,brazil,-11.0,-53.0,1491,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,2119,travel counts
2020-03-24,427725857796526,paraguay,-23.266667,-58.083333,2367165386637842,brazil,-11.0,-53.0,2514,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,793335024385721,japan,35.0,136.0,1613,travel counts
2020-03-24,419634095534324,malaysia,2.316667,111.55,346733206197678,indonesia,-0.8349,113.4668,7789,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,1907,travel counts
2020-03-24,417045315510881,czech republic,50.0,16.0,1317763431707213,germany,51.0,10.0,7226,travel counts
2020-03-24,1231810770328071,poland,52.0,19.0,1317763431707213,germany,51.0,10.0,15981,travel counts
2020-03-24,404888597011746,luxembourg,49.77,6.13,1317763431707213,germany,51.0,10.0,2312,travel counts
2020-03-24,290913558509638,haiti,19.1,-72.33,601856040330843,jamaica,18.1823878,-77.3217773,1168,travel counts
2020-03-24,1231810770328071,poland,52.0,19.0,833225000389252,slovakia,49.0,20.0,1361,travel counts
2020-03-24,680120905754069,france,47.0,2.0,475814519825093,belgium,51.0,5.0,9662,travel counts
2020-03-24,852597565113521,united kingdom,54.0,-2.0,475814519825093,belgium,51.0,5.0,2274,travel counts
2020-03-24,627913770953274,sweden,61.0,15.0,314322742593141,denmark,56.0,10.0,2642,travel counts
2020-03-24,680120905754069,france,47.0,2.0,2414720828591431,romania,46.0,25.0,1088,travel counts
2020-03-24,680120905754069,france,47.0,2.0,425473528186094,switzerland,46.798562,8.231973,8186,travel counts
2020-03-24,2282619438622633,austria,48.0,14.0,616857608787515,hungary,47.0,19.0,3108,travel counts
2020-03-24,419634095534324,malaysia,2.316667,111.55,433497307408292,thailand,15.0,101.0,5074,travel counts
2020-03-24,597585864063467,united arab emirates,23.783333,54.0,366682297538943,pakistan,29.0,69.0,1646,travel counts
2020-03-24,433497307408292,thailand,15.0,101.0,852597565113521,united kingdom,54.0,-2.0,1850,travel counts
2020-03-24,2414720828591431,romania,46.0,25.0,852597565113521,united kingdom,54.0,-2.0,1157,travel counts
2020-03-24,362070071076950,netherlands,52.316666666667,5.55,852597565113521,united kingdom,54.0,-2.0,2069,travel counts
2020-03-24,937148070010051,united states,40.0,-100.0,852597565113521,united kingdom,54.0,-2.0,2734,travel counts
2020-03-24,597585864063467,united arab emirates,23.783333,54.0,852597565113521,united kingdom,54.0,-2.0,3276,travel counts
2020-03-24,1317763431707213,germany,51.0,10.0,852597565113521,united kingdom,54.0,-2.0,1527,travel counts
2020-03-24,1693686944068084,ireland,53.4469834801,-7.08056729059,852597565113521,united kingdom,54.0,-2.0,6773,travel counts
