ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-04-29,1080265735511471,spain,40.0,-3.0,351886962112263,italy,43.0,12.0,1029,travel counts
2020-04-29,1317763431707213,germany,51.0,10.0,351886962112263,italy,43.0,12.0,3146,travel counts
2020-04-29,425473528186094,switzerland,46.798562,8.231973,351886962112263,italy,43.0,12.0,4278,travel counts
2020-04-29,400835317162981,croatia,45.25,15.466667,321538001884900,bosnia and herzegovina,44.0,18.0,1090,travel counts
2020-04-29,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,2625,travel counts
2020-04-29,419634095534324,malaysia,2.316667,111.55,433497307408292,thailand,15.0,101.0,4202,travel counts
2020-04-29,343315869635106,philippines,11.333330555556,123.01666944444,1246147782210951,australia,-25.0,135.0,1432,travel counts
2020-04-29,425473528186094,switzerland,46.798562,8.231973,309198619756155,liechtenstein,47.145,9.553889,1262,travel counts
2020-04-29,351886962112263,italy,43.0,12.0,2666999523371674,san marino,43.933333333333,12.466666666667,1155,travel counts
2020-04-29,2282619438622633,austria,48.0,14.0,833225000389252,slovakia,49.0,20.0,1073,travel counts
2020-04-29,680120905754069,france,47.0,2.0,351886962112263,italy,43.0,12.0,4229,travel counts
2020-04-29,384833669025234,slovenia,46.0,15.0,351886962112263,italy,43.0,12.0,1835,travel counts
2020-04-29,2282619438622633,austria,48.0,14.0,351886962112263,italy,43.0,12.0,2306,travel counts
2020-04-29,2666999523371674,san marino,43.933333333333,12.466666666667,351886962112263,italy,43.0,12.0,1195,travel counts
2020-04-29,1317763431707213,germany,51.0,10.0,616857608787515,hungary,47.0,19.0,1779,travel counts
2020-04-29,427725857796526,paraguay,-23.266667,-58.083333,2367165386637842,brazil,-11.0,-53.0,2972,travel counts
2020-04-29,414218989431133,honduras,14.633333,-86.816667,417158592211893,india,21.0,77.0,1037,travel counts
2020-04-29,711084376012350,vietnam,14.016666666667,107.9,417158592211893,india,21.0,77.0,2020,travel counts
2020-04-29,346733206197678,indonesia,-0.8349,113.4668,417158592211893,india,21.0,77.0,5727,travel counts
2020-04-29,403586003810080,south africa,-29.0,24.0,417158592211893,india,21.0,77.0,1163,travel counts
