ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-05-21,425473528186094,switzerland,46.798562,8.231973,1317763431707213,germany,51.0,10.0,17220,travel counts
2020-05-21,475814519825093,belgium,51.0,5.0,1317763431707213,germany,51.0,10.0,7014,travel counts
2020-05-21,404888597011746,luxembourg,49.77,6.13,1317763431707213,germany,51.0,10.0,11403,travel counts
2020-05-21,680120905754069,france,47.0,2.0,1317763431707213,germany,51.0,10.0,9874,travel counts
2020-05-21,407219260067826,bulgaria,42.75,25.5,2414720828591431,romania,46.0,25.0,2533,travel counts
2020-05-21,616857608787515,hungary,47.0,19.0,2414720828591431,romania,46.0,25.0,4597,travel counts
2020-05-21,290913558509638,haiti,19.1,-72.33,601856040330843,jamaica,18.1823878,-77.3217773,1611,travel counts
2020-05-21,417045315510881,czech republic,50.0,16.0,1317763431707213,germany,51.0,10.0,3039,travel counts
2020-05-21,2282619438622633,austria,48.0,14.0,1317763431707213,germany,51.0,10.0,11653,travel counts
2020-05-21,362070071076950,netherlands,52.316666666667,5.55,1317763431707213,germany,51.0,10.0,31137,travel counts
2020-05-21,2414720828591431,romania,46.0,25.0,1317763431707213,germany,51.0,10.0,3417,travel counts
2020-05-21,351886962112263,italy,43.0,12.0,1317763431707213,germany,51.0,10.0,2472,travel counts
2020-05-21,463167797558589,taiwan,24.0,121.0,343315869635106,philippines,11.333330555556,123.01666944444,1079,travel counts
2020-05-21,793335024385721,japan,35.0,136.0,343315869635106,philippines,11.333330555556,123.01666944444,1161,travel counts
2020-05-21,1237068956456866,kuwait,29.166667,47.6,343315869635106,philippines,11.333330555556,123.01666944444,1182,travel counts
2020-05-21,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,8560,travel counts
2020-05-21,597585864063467,united arab emirates,23.783333,54.0,366682297538943,pakistan,29.0,69.0,1865,travel counts
2020-05-21,937148070010051,united states,40.0,-100.0,810648062654687,canada,56.0,-109.0,10277,travel counts
2020-05-21,452507115497292,nigeria,9.0,8.0,937148070010051,united states,40.0,-100.0,2801,travel counts
2020-05-21,580903582315279,the bahamas,23.916667,-77.666667,937148070010051,united states,40.0,-100.0,2612,travel counts
2020-05-21,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,2688,travel counts
2020-05-21,597585864063467,united arab emirates,23.783333,54.0,422079025311801,oman,20.233333,55.966667,1094,travel counts
2020-05-21,343315869635106,philippines,11.333330555556,123.01666944444,851705715169048,saudi arabia,23.716667,44.116667,4393,travel counts
2020-05-21,376031519676735,bangladesh,24.016667,89.866667,851705715169048,saudi arabia,23.716667,44.116667,1126,travel counts
2020-05-21,417158592211893,india,21.0,77.0,851705715169048,saudi arabia,23.716667,44.116667,1985,travel counts
2020-05-21,425473528186094,switzerland,46.798562,8.231973,2282619438622633,austria,48.0,14.0,2648,travel counts
2020-05-21,2414720828591431,romania,46.0,25.0,2282619438622633,austria,48.0,14.0,1478,travel counts
2020-05-21,309198619756155,liechtenstein,47.145,9.553889,2282619438622633,austria,48.0,14.0,1044,travel counts
2020-05-21,1317763431707213,germany,51.0,10.0,2282619438622633,austria,48.0,14.0,13593,travel counts
2020-05-21,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,2678,travel counts
2020-05-21,351886962112263,italy,43.0,12.0,2282619438622633,austria,48.0,14.0,1552,travel counts
2020-05-21,2367165386637842,brazil,-11.0,-53.0,427725857796526,paraguay,-23.266667,-58.083333,2940,travel counts
2020-05-21,571822773304405,lithuania,55.5,24.0,827650550921642,latvia,57.0,25.0,1283,travel counts
2020-05-21,417158592211893,india,21.0,77.0,549126165612289,nepal,26.533333333333,86.733333333333,13073,travel counts
2020-05-21,401821703703677,serbia,43.95,20.933333333333,321538001884900,bosnia and herzegovina,44.0,18.0,1061,travel counts
2020-05-21,1317763431707213,germany,51.0,10.0,321538001884900,bosnia and herzegovina,44.0,18.0,1560,travel counts
2020-05-21,384833669025234,slovenia,46.0,15.0,321538001884900,bosnia and herzegovina,44.0,18.0,1382,travel counts
2020-05-21,400835317162981,croatia,45.25,15.466667,321538001884900,bosnia and herzegovina,44.0,18.0,2129,travel counts
2020-05-21,2282619438622633,austria,48.0,14.0,417045315510881,czech republic,50.0,16.0,4072,travel counts
2020-05-21,833225000389252,slovakia,49.0,20.0,417045315510881,czech republic,50.0,16.0,3257,travel counts
2020-05-21,1317763431707213,germany,51.0,10.0,417045315510881,czech republic,50.0,16.0,15746,travel counts
2020-05-21,1231810770328071,poland,52.0,19.0,417045315510881,czech republic,50.0,16.0,2570,travel counts
2020-05-21,427725857796526,paraguay,-23.266667,-58.083333,2367165386637842,brazil,-11.0,-53.0,2927,travel counts
2020-05-21,312478709447704,portugal,38.7,-9.1833333333333,2367165386637842,brazil,-11.0,-53.0,1235,travel counts
2020-05-21,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,3591,travel counts
2020-05-21,376031519676735,bangladesh,24.016667,89.866667,417158592211893,india,21.0,77.0,13736,travel counts
2020-05-21,346733206197678,indonesia,-0.8349,113.4668,417158592211893,india,21.0,77.0,5170,travel counts
2020-05-21,366682297538943,pakistan,29.0,69.0,417158592211893,india,21.0,77.0,8339,travel counts
2020-05-21,475814519825093,belgium,51.0,5.0,401821703703677,serbia,43.95,20.933333333333,1002,travel counts
2020-05-21,1317763431707213,germany,51.0,10.0,680120905754069,france,47.0,2.0,16493,travel counts
2020-05-21,475814519825093,belgium,51.0,5.0,680120905754069,france,47.0,2.0,19591,travel counts
2020-05-21,1080265735511471,spain,40.0,-3.0,680120905754069,france,47.0,2.0,7319,travel counts
2020-05-21,852597565113521,united kingdom,54.0,-2.0,680120905754069,france,47.0,2.0,3167,travel counts
2020-05-21,404888597011746,luxembourg,49.77,6.13,680120905754069,france,47.0,2.0,23390,travel counts
2020-05-21,362070071076950,netherlands,52.316666666667,5.55,680120905754069,france,47.0,2.0,2419,travel counts
2020-05-21,425473528186094,switzerland,46.798562,8.231973,680120905754069,france,47.0,2.0,44121,travel counts
2020-05-21,351886962112263,italy,43.0,12.0,680120905754069,france,47.0,2.0,3683,travel counts
2020-05-21,433497307408292,thailand,15.0,101.0,642311629554632,cambodia,12.733333,105.666667,7245,travel counts
2020-05-21,417158592211893,india,21.0,77.0,1268336069999928,kazakhstan,48.0,68.0,1029,travel counts
