polygon1_id,polygon1_name,lon_1,lat_1,name_stack_1,fb_population_1,polygon2_id,polygon2_name,lon_2,lat_2,name_stack_2,fb_population_2,link_value,country,ds
1424758,Henrico,-77.405820427559,37.53799623145,Virginia // Henrico,3042,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.410991166923621e-09,USA,2020-04-28
1424813,Loudoun,-77.63570659109,39.090779779728,Virginia // Loudoun,2526,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,2.9745943938271596e-09,USA,2020-04-28
1425119,Hampton,-76.362754460613,37.05566468843,Virginia // Hampton,1676,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.0887745692100739e-08,USA,2020-04-28
1408546,Huntingdon,-77.98127699713,40.416972918743,Pennsylvania // Huntingdon,454,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.5753850857341716e-07,USA,2020-04-28
1425131,Manassas Park,-77.444855904482,38.771750157232,Virginia // Manassas Park,230,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,5.185524802489582e-10,USA,2020-04-28
1109366,Anne Arundel,-76.603928563046,39.009199039201,Maryland // Anne Arundel,5261,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.1856429927608285e-08,USA,2020-04-28
1408725,Lancaster,-76.247729376011,40.042410021227,Pennsylvania // Lancaster,5255,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,3.354457281366905e-07,USA,2020-04-28
1407980,Chester,-75.748450268938,39.97312033377,Pennsylvania // Chester,3146,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.075526633462326e-07,USA,2020-04-28
1206503,Atlantic,-74.676605657597,39.482149524067,New Jersey // Atlantic,3168,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,1.2890481352451376e-06,USA,2020-04-28
1425159,Virginia Beach,-76.058616310365,36.75115100935,Virginia // Virginia Beach,4661,1206797,Mercer,-74.701531009831,40.283251227059,New Jersey // Mercer,4159,9.46767133001209e-10,USA,2020-04-28
