ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-03-22,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,1235,travel counts
2020-03-22,417158592211893,india,21.0,77.0,549126165612289,nepal,26.533333333333,86.733333333333,17396,travel counts
2020-03-22,1317763431707213,germany,51.0,10.0,2282619438622633,austria,48.0,14.0,4408,travel counts
2020-03-22,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,5783,travel counts
2020-03-22,711084376012350,vietnam,14.016666666667,107.9,642311629554632,cambodia,12.733333,105.666667,3606,travel counts
2020-03-22,343315869635106,philippines,11.333330555556,123.01666944444,851705715169048,saudi arabia,23.716667,44.116667,3385,travel counts
2020-03-22,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,1625,travel counts
2020-03-22,937148070010051,united states,40.0,-100.0,1317763431707213,germany,51.0,10.0,1567,travel counts
2020-03-22,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1613,travel counts
2020-03-22,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,2270,travel counts
2020-03-22,1080265735511471,spain,40.0,-3.0,1317763431707213,germany,51.0,10.0,3467,travel counts
2020-03-22,851705715169048,saudi arabia,23.716667,44.116667,417158592211893,india,21.0,77.0,1877,travel counts
2020-03-22,851705715169048,saudi arabia,23.716667,44.116667,343315869635106,philippines,11.333330555556,123.01666944444,3278,travel counts
2020-03-22,362070071076950,netherlands,52.316666666667,5.55,1317763431707213,germany,51.0,10.0,10116,travel counts
2020-03-22,2414720828591431,romania,46.0,25.0,1317763431707213,germany,51.0,10.0,2514,travel counts
2020-03-22,793335024385721,japan,35.0,136.0,343315869635106,philippines,11.333330555556,123.01666944444,1149,travel counts
2020-03-22,1317763431707213,germany,51.0,10.0,351785358793117,greece,39.0,22.0,1096,travel counts
2020-03-22,1317763431707213,germany,51.0,10.0,2414720828591431,romania,46.0,25.0,3734,travel counts
2020-03-22,475814519825093,belgium,51.0,5.0,1317763431707213,germany,51.0,10.0,2352,travel counts
2020-03-22,407219260067826,bulgaria,42.75,25.5,2414720828591431,romania,46.0,25.0,1720,travel counts
2020-03-22,366682297538943,pakistan,29.0,69.0,417158592211893,india,21.0,77.0,5250,travel counts
2020-03-22,312478709447704,portugal,38.7,-9.1833333333333,680120905754069,france,47.0,2.0,1252,travel counts
