ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-04-20,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,4255,travel counts
2020-04-20,400835317162981,croatia,45.25,15.466667,384833669025234,slovenia,46.0,15.0,2092,travel counts
2020-04-20,384833669025234,slovenia,46.0,15.0,351886962112263,italy,43.0,12.0,2121,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,1231810770328071,poland,52.0,19.0,3251,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,425473528186094,switzerland,46.798562,8.231973,8986,travel counts
2020-04-20,381900512398634,ecuador,-1.4666666666667,-78.816666666667,657349034710714,colombia,3.816667,-73.916667,1499,travel counts
2020-04-20,425473528186094,switzerland,46.798562,8.231973,309198619756155,liechtenstein,47.145,9.553889,2230,travel counts
2020-04-20,365511357395737,laos,19.366667,102.566667,433497307408292,thailand,15.0,101.0,8877,travel counts
2020-04-20,419634095534324,malaysia,2.316667,111.55,433497307408292,thailand,15.0,101.0,5065,travel counts
2020-04-20,642311629554632,cambodia,12.733333,105.666667,433497307408292,thailand,15.0,101.0,7650,travel counts
2020-04-20,2282619438622633,austria,48.0,14.0,309198619756155,liechtenstein,47.145,9.553889,1033,travel counts
2020-04-20,937148070010051,united states,40.0,-100.0,2272822426127539,puerto rico,18.25,-66.5,1436,travel counts
2020-04-20,711084376012350,vietnam,14.016666666667,107.9,642311629554632,cambodia,12.733333,105.666667,3413,travel counts
2020-04-20,343315869635106,philippines,11.333330555556,123.01666944444,1237068956456866,kuwait,29.166667,47.6,1107,travel counts
2020-04-20,851705715169048,saudi arabia,23.716667,44.116667,376031519676735,bangladesh,24.016667,89.866667,1216,travel counts
2020-04-20,833225000389252,slovakia,49.0,20.0,616857608787515,hungary,47.0,19.0,1743,travel counts
2020-04-20,417158592211893,india,21.0,77.0,376031519676735,bangladesh,24.016667,89.866667,13367,travel counts
2020-04-20,937148070010051,united states,40.0,-100.0,792883017828749,mexico,23.316667,-102.366667,29600,travel counts
2020-04-20,937148070010051,united states,40.0,-100.0,580903582315279,the bahamas,23.916667,-77.666667,2724,travel counts
2020-04-20,312478709447704,portugal,38.7,-9.1833333333333,2367165386637842,brazil,-11.0,-53.0,1642,travel counts
2020-04-20,606189189846925,uruguay,-32.733333,-56.65,2367165386637842,brazil,-11.0,-53.0,2961,travel counts
2020-04-20,921744301497079,argentina,-34.0,-64.0,2367165386637842,brazil,-11.0,-53.0,1378,travel counts
2020-04-20,627913770953274,sweden,61.0,15.0,623759951440132,norway,61.0,8.0,5582,travel counts
2020-04-20,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,1252,travel counts
2020-04-20,427725857796526,paraguay,-23.266667,-58.083333,2367165386637842,brazil,-11.0,-53.0,2596,travel counts
2020-04-20,2414720828591431,romania,46.0,25.0,407219260067826,bulgaria,42.75,25.5,1451,travel counts
2020-04-20,623759951440132,norway,61.0,8.0,627913770953274,sweden,61.0,15.0,1518,travel counts
2020-04-20,1231810770328071,poland,52.0,19.0,627913770953274,sweden,61.0,15.0,1130,travel counts
2020-04-20,314322742593141,denmark,56.0,10.0,627913770953274,sweden,61.0,15.0,2785,travel counts
2020-04-20,2367165386637842,brazil,-11.0,-53.0,921744301497079,argentina,-34.0,-64.0,1142,travel counts
2020-04-20,427725857796526,paraguay,-23.266667,-58.083333,921744301497079,argentina,-34.0,-64.0,1413,travel counts
2020-04-20,346733206197678,indonesia,-0.8349,113.4668,419634095534324,malaysia,2.316667,111.55,6873,travel counts
2020-04-20,433497307408292,thailand,15.0,101.0,419634095534324,malaysia,2.316667,111.55,4460,travel counts
2020-04-20,711084376012350,vietnam,14.016666666667,107.9,793335024385721,japan,35.0,136.0,1044,travel counts
2020-04-20,1693686944068084,ireland,53.4469834801,-7.08056729059,852597565113521,united kingdom,54.0,-2.0,3956,travel counts
2020-04-20,2367165386637842,brazil,-11.0,-53.0,312478709447704,portugal,38.7,-9.1833333333333,1157,travel counts
2020-04-20,616857608787515,hungary,47.0,19.0,833225000389252,slovakia,49.0,20.0,1693,travel counts
2020-04-20,680120905754069,france,47.0,2.0,362070071076950,netherlands,52.316666666667,5.55,1541,travel counts
2020-04-20,417045315510881,czech republic,50.0,16.0,833225000389252,slovakia,49.0,20.0,2747,travel counts
2020-04-20,475814519825093,belgium,51.0,5.0,362070071076950,netherlands,52.316666666667,5.55,15399,travel counts
2020-04-20,1231810770328071,poland,52.0,19.0,833225000389252,slovakia,49.0,20.0,1205,travel counts
2020-04-20,1231810770328071,poland,52.0,19.0,362070071076950,netherlands,52.316666666667,5.55,1489,travel counts
2020-04-20,852597565113521,united kingdom,54.0,-2.0,362070071076950,netherlands,52.316666666667,5.55,1415,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,362070071076950,netherlands,52.316666666667,5.55,20540,travel counts
2020-04-20,1080265735511471,spain,40.0,-3.0,312478709447704,portugal,38.7,-9.1833333333333,3116,travel counts
2020-04-20,365511357395737,laos,19.366667,102.566667,711084376012350,vietnam,14.016666666667,107.9,11117,travel counts
2020-04-20,793335024385721,japan,35.0,136.0,711084376012350,vietnam,14.016666666667,107.9,1073,travel counts
2020-04-20,642311629554632,cambodia,12.733333,105.666667,711084376012350,vietnam,14.016666666667,107.9,3345,travel counts
2020-04-20,376031519676735,bangladesh,24.016667,89.866667,711084376012350,vietnam,14.016666666667,107.9,1403,travel counts
2020-04-20,425473528186094,switzerland,46.798562,8.231973,680120905754069,france,47.0,2.0,4034,travel counts
2020-04-20,384833669025234,slovenia,46.0,15.0,400835317162981,croatia,45.25,15.466667,1117,travel counts
2020-04-20,362070071076950,netherlands,52.316666666667,5.55,680120905754069,france,47.0,2.0,1653,travel counts
2020-04-20,321538001884900,bosnia and herzegovina,44.0,18.0,400835317162981,croatia,45.25,15.466667,1340,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,680120905754069,france,47.0,2.0,4664,travel counts
2020-04-20,1080265735511471,spain,40.0,-3.0,680120905754069,france,47.0,2.0,7862,travel counts
2020-04-20,404888597011746,luxembourg,49.77,6.13,680120905754069,france,47.0,2.0,1901,travel counts
2020-04-20,475814519825093,belgium,51.0,5.0,680120905754069,france,47.0,2.0,8770,travel counts
2020-04-20,351886962112263,italy,43.0,12.0,680120905754069,france,47.0,2.0,2600,travel counts
2020-04-20,852597565113521,united kingdom,54.0,-2.0,680120905754069,france,47.0,2.0,1686,travel counts
2020-04-20,921744301497079,argentina,-34.0,-64.0,2103842606572854,chile,-31.0,-71.0,8778,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,351886962112263,italy,43.0,12.0,1292,travel counts
2020-04-20,425473528186094,switzerland,46.798562,8.231973,351886962112263,italy,43.0,12.0,1094,travel counts
2020-04-20,2282619438622633,austria,48.0,14.0,351886962112263,italy,43.0,12.0,1094,travel counts
2020-04-20,680120905754069,france,47.0,2.0,351886962112263,italy,43.0,12.0,1575,travel counts
2020-04-20,312478709447704,portugal,38.7,-9.1833333333333,1080265735511471,spain,40.0,-3.0,4691,travel counts
2020-04-20,680120905754069,france,47.0,2.0,1080265735511471,spain,40.0,-3.0,4276,travel counts
2020-04-20,351886962112263,italy,43.0,12.0,2666999523371674,san marino,43.933333333333,12.466666666667,1667,travel counts
2020-04-20,400835317162981,croatia,45.25,15.466667,2282619438622633,austria,48.0,14.0,1203,travel counts
2020-04-20,597585864063467,united arab emirates,23.783333,54.0,366682297538943,pakistan,29.0,69.0,2176,travel counts
2020-04-20,384833669025234,slovenia,46.0,15.0,2282619438622633,austria,48.0,14.0,6554,travel counts
2020-04-20,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,17504,travel counts
2020-04-20,417045315510881,czech republic,50.0,16.0,2282619438622633,austria,48.0,14.0,2356,travel counts
2020-04-20,851705715169048,saudi arabia,23.716667,44.116667,419387851957862,egypt,26.0,29.0,1044,travel counts
2020-04-20,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,4838,travel counts
2020-04-20,1231810770328071,poland,52.0,19.0,2282619438622633,austria,48.0,14.0,1420,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,2282619438622633,austria,48.0,14.0,6371,travel counts
2020-04-20,833225000389252,slovakia,49.0,20.0,2282619438622633,austria,48.0,14.0,1861,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,314322742593141,denmark,56.0,10.0,3310,travel counts
2020-04-20,852597565113521,united kingdom,54.0,-2.0,1693686944068084,ireland,53.4469834801,-7.08056729059,4796,travel counts
2020-04-20,627913770953274,sweden,61.0,15.0,314322742593141,denmark,56.0,10.0,5384,travel counts
2020-04-20,2367165386637842,brazil,-11.0,-53.0,606189189846925,uruguay,-32.733333,-56.65,2644,travel counts
2020-04-20,1231810770328071,poland,52.0,19.0,571822773304405,lithuania,55.5,24.0,1042,travel counts
2020-04-20,400835317162981,croatia,45.25,15.466667,1317763431707213,germany,51.0,10.0,1136,travel counts
2020-04-20,366682297538943,pakistan,29.0,69.0,417158592211893,india,21.0,77.0,4841,travel counts
2020-04-20,346733206197678,indonesia,-0.8349,113.4668,417158592211893,india,21.0,77.0,2035,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,2414720828591431,romania,46.0,25.0,1991,travel counts
2020-04-20,817571401952819,qatar,25.269535,51.212767,343315869635106,philippines,11.333330555556,123.01666944444,1016,travel counts
2020-04-20,351886962112263,italy,43.0,12.0,1317763431707213,germany,51.0,10.0,1283,travel counts
2020-04-20,851705715169048,saudi arabia,23.716667,44.116667,417158592211893,india,21.0,77.0,2020,travel counts
2020-04-20,851705715169048,saudi arabia,23.716667,44.116667,343315869635106,philippines,11.333330555556,123.01666944444,3965,travel counts
2020-04-20,425473528186094,switzerland,46.798562,8.231973,1317763431707213,germany,51.0,10.0,2308,travel counts
2020-04-20,616857608787515,hungary,47.0,19.0,2414720828591431,romania,46.0,25.0,1132,travel counts
2020-04-20,616857608787515,hungary,47.0,19.0,1317763431707213,germany,51.0,10.0,2358,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,417045315510881,czech republic,50.0,16.0,1447,travel counts
2020-04-20,833225000389252,slovakia,49.0,20.0,417045315510881,czech republic,50.0,16.0,1846,travel counts
2020-04-20,1231810770328071,poland,52.0,19.0,417045315510881,czech republic,50.0,16.0,2253,travel counts
2020-04-20,346733206197678,indonesia,-0.8349,113.4668,463167797558589,taiwan,24.0,121.0,2726,travel counts
2020-04-20,2367165386637842,brazil,-11.0,-53.0,937148070010051,united states,40.0,-100.0,1086,travel counts
2020-04-20,792883017828749,mexico,23.316667,-102.366667,937148070010051,united states,40.0,-100.0,72654,travel counts
2020-04-20,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,9253,travel counts
2020-04-20,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,10557,travel counts
2020-04-20,452507115497292,nigeria,9.0,8.0,937148070010051,united states,40.0,-100.0,2356,travel counts
2020-04-20,343315869635106,philippines,11.333330555556,123.01666944444,937148070010051,united states,40.0,-100.0,2197,travel counts
2020-04-20,580903582315279,the bahamas,23.916667,-77.666667,937148070010051,united states,40.0,-100.0,3089,travel counts
2020-04-20,810648062654687,canada,56.0,-109.0,937148070010051,united states,40.0,-100.0,9419,travel counts
2020-04-20,417158592211893,india,21.0,77.0,937148070010051,united states,40.0,-100.0,1176,travel counts
2020-04-20,2272822426127539,puerto rico,18.25,-66.5,937148070010051,united states,40.0,-100.0,1145,travel counts
2020-04-20,657349034710714,colombia,3.816667,-73.916667,381900512398634,ecuador,-1.4666666666667,-78.816666666667,1617,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,404888597011746,luxembourg,49.77,6.13,7104,travel counts
2020-04-20,475814519825093,belgium,51.0,5.0,404888597011746,luxembourg,49.77,6.13,7272,travel counts
2020-04-20,680120905754069,france,47.0,2.0,404888597011746,luxembourg,49.77,6.13,13791,travel counts
2020-04-20,2282619438622633,austria,48.0,14.0,425473528186094,switzerland,46.798562,8.231973,1632,travel counts
2020-04-20,309198619756155,liechtenstein,47.145,9.553889,425473528186094,switzerland,46.798562,8.231973,1063,travel counts
2020-04-20,680120905754069,france,47.0,2.0,425473528186094,switzerland,46.798562,8.231973,29022,travel counts
2020-04-20,351886962112263,italy,43.0,12.0,425473528186094,switzerland,46.798562,8.231973,9545,travel counts
2020-04-20,921744301497079,argentina,-34.0,-64.0,427725857796526,paraguay,-23.266667,-58.083333,1447,travel counts
2020-04-20,937148070010051,united states,40.0,-100.0,810648062654687,canada,56.0,-109.0,5447,travel counts
2020-04-20,2367165386637842,brazil,-11.0,-53.0,427725857796526,paraguay,-23.266667,-58.083333,2505,travel counts
2020-04-20,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,1514,travel counts
2020-04-20,711084376012350,vietnam,14.016666666667,107.9,376031519676735,bangladesh,24.016667,89.866667,1350,travel counts
2020-04-20,2414720828591431,romania,46.0,25.0,616857608787515,hungary,47.0,19.0,1588,travel counts
2020-04-20,2419372088349100,iraq,33.0,43.0,1237068956456866,kuwait,29.166667,47.6,1065,travel counts
2020-04-20,2282619438622633,austria,48.0,14.0,616857608787515,hungary,47.0,19.0,1119,travel counts
2020-04-20,419387851957862,egypt,26.0,29.0,851705715169048,saudi arabia,23.716667,44.116667,1019,travel counts
2020-04-20,417158592211893,india,21.0,77.0,851705715169048,saudi arabia,23.716667,44.116667,1959,travel counts
2020-04-20,343315869635106,philippines,11.333330555556,123.01666944444,597585864063467,united arab emirates,23.783333,54.0,1594,travel counts
2020-04-20,366682297538943,pakistan,29.0,69.0,597585864063467,united arab emirates,23.783333,54.0,1516,travel counts
2020-04-20,362070071076950,netherlands,52.316666666667,5.55,475814519825093,belgium,51.0,5.0,14746,travel counts
2020-04-20,362070071076950,netherlands,52.316666666667,5.55,852597565113521,united kingdom,54.0,-2.0,1233,travel counts
2020-04-20,680120905754069,france,47.0,2.0,852597565113521,united kingdom,54.0,-2.0,2690,travel counts
2020-04-20,463167797558589,taiwan,24.0,121.0,346733206197678,indonesia,-0.8349,113.4668,2753,travel counts
2020-04-20,404888597011746,luxembourg,49.77,6.13,1317763431707213,germany,51.0,10.0,1357,travel counts
2020-04-20,407219260067826,bulgaria,42.75,25.5,2414720828591431,romania,46.0,25.0,1254,travel counts
2020-04-20,549126165612289,nepal,26.533333333333,86.733333333333,417158592211893,india,21.0,77.0,10143,travel counts
2020-04-20,362070071076950,netherlands,52.316666666667,5.55,1317763431707213,germany,51.0,10.0,19948,travel counts
2020-04-20,475814519825093,belgium,51.0,5.0,1317763431707213,germany,51.0,10.0,4597,travel counts
2020-04-20,417045315510881,czech republic,50.0,16.0,1317763431707213,germany,51.0,10.0,7871,travel counts
2020-04-20,314322742593141,denmark,56.0,10.0,1317763431707213,germany,51.0,10.0,1852,travel counts
2020-04-20,1237068956456866,kuwait,29.166667,47.6,343315869635106,philippines,11.333330555556,123.01666944444,1002,travel counts
2020-04-20,597585864063467,united arab emirates,23.783333,54.0,343315869635106,philippines,11.333330555556,123.01666944444,1701,travel counts
2020-04-20,597585864063467,united arab emirates,23.783333,54.0,417158592211893,india,21.0,77.0,2453,travel counts
2020-04-20,290913558509638,haiti,19.1,-72.33,601856040330843,jamaica,18.1823878,-77.3217773,1436,travel counts
2020-04-20,1231810770328071,poland,52.0,19.0,1317763431707213,germany,51.0,10.0,20189,travel counts
2020-04-20,680120905754069,france,47.0,2.0,1317763431707213,germany,51.0,10.0,10374,travel counts
2020-04-20,2414720828591431,romania,46.0,25.0,1317763431707213,germany,51.0,10.0,1449,travel counts
2020-04-20,2282619438622633,austria,48.0,14.0,1317763431707213,germany,51.0,10.0,7415,travel counts
2020-04-20,793335024385721,japan,35.0,136.0,343315869635106,philippines,11.333330555556,123.01666944444,1191,travel counts
2020-04-20,1462081337261943,bhutan,27.45,90.5,417158592211893,india,21.0,77.0,3862,travel counts
2020-04-20,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1361,travel counts
2020-04-20,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,2077,travel counts
2020-04-20,376031519676735,bangladesh,24.016667,89.866667,417158592211893,india,21.0,77.0,12978,travel counts
2020-04-20,343315869635106,philippines,11.333330555556,123.01666944444,851705715169048,saudi arabia,23.716667,44.116667,3749,travel counts
2020-04-20,376031519676735,bangladesh,24.016667,89.866667,851705715169048,saudi arabia,23.716667,44.116667,1035,travel counts
2020-04-20,1317763431707213,germany,51.0,10.0,475814519825093,belgium,51.0,5.0,3912,travel counts
