ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-03-23,657349034710714,colombia,3.816667,-73.916667,381900512398634,ecuador,-1.4666666666667,-78.816666666667,1115,travel counts
2020-03-23,937148070010051,united states,40.0,-100.0,463167797558589,taiwan,24.0,121.0,1279,travel counts
2020-03-23,417158592211893,india,21.0,77.0,851705715169048,saudi arabia,23.716667,44.116667,1840,travel counts
2020-03-23,627913770953274,sweden,61.0,15.0,623759951440132,norway,61.0,8.0,4788,travel counts
2020-03-23,365511357395737,laos,19.366667,102.566667,711084376012350,vietnam,14.016666666667,107.9,10704,travel counts
2020-03-23,312478709447704,portugal,38.7,-9.1833333333333,1080265735511471,spain,40.0,-3.0,4832,travel counts
2020-03-23,417158592211893,india,21.0,77.0,1462081337261943,bhutan,27.45,90.5,4320,travel counts
2020-03-23,312478709447704,portugal,38.7,-9.1833333333333,680120905754069,france,47.0,2.0,1371,travel counts
2020-03-23,433497307408292,thailand,15.0,101.0,680120905754069,france,47.0,2.0,1592,travel counts
2020-03-23,351886962112263,italy,43.0,12.0,2666999523371674,san marino,43.933333333333,12.466666666667,1069,travel counts
2020-03-23,937148070010051,united states,40.0,-100.0,2272822426127539,puerto rico,18.25,-66.5,3108,travel counts
2020-03-23,711084376012350,vietnam,14.016666666667,107.9,793335024385721,japan,35.0,136.0,1625,travel counts
2020-03-23,400835317162981,croatia,45.25,15.466667,321538001884900,bosnia and herzegovina,44.0,18.0,1625,travel counts
2020-03-23,680120905754069,france,47.0,2.0,351886962112263,italy,43.0,12.0,2239,travel counts
2020-03-23,1317763431707213,germany,51.0,10.0,351886962112263,italy,43.0,12.0,1833,travel counts
2020-03-23,400835317162981,croatia,45.25,15.466667,384833669025234,slovenia,46.0,15.0,1531,travel counts
2020-03-23,425473528186094,switzerland,46.798562,8.231973,351886962112263,italy,43.0,12.0,1155,travel counts
2020-03-23,384833669025234,slovenia,46.0,15.0,351886962112263,italy,43.0,12.0,1964,travel counts
2020-03-23,2282619438622633,austria,48.0,14.0,351886962112263,italy,43.0,12.0,1304,travel counts
2020-03-23,475814519825093,belgium,51.0,5.0,404888597011746,luxembourg,49.77,6.13,4326,travel counts
2020-03-23,1317763431707213,germany,51.0,10.0,404888597011746,luxembourg,49.77,6.13,4198,travel counts
2020-03-23,1231810770328071,poland,52.0,19.0,627913770953274,sweden,61.0,15.0,1019,travel counts
2020-03-23,331955067734176,finland,64.0,26.0,627913770953274,sweden,61.0,15.0,1100,travel counts
2020-03-23,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,10084,travel counts
2020-03-23,597585864063467,united arab emirates,23.783333,54.0,366682297538943,pakistan,29.0,69.0,1533,travel counts
2020-03-23,1317763431707213,germany,51.0,10.0,2282619438622633,austria,48.0,14.0,5475,travel counts
2020-03-23,417158592211893,india,21.0,77.0,366682297538943,pakistan,29.0,69.0,4773,travel counts
2020-03-23,417045315510881,czech republic,50.0,16.0,2282619438622633,austria,48.0,14.0,2747,travel counts
2020-03-23,384833669025234,slovenia,46.0,15.0,2282619438622633,austria,48.0,14.0,4641,travel counts
2020-03-23,937148070010051,united states,40.0,-100.0,810648062654687,canada,56.0,-109.0,22163,travel counts
2020-03-23,852597565113521,united kingdom,54.0,-2.0,810648062654687,canada,56.0,-109.0,1021,travel counts
2020-03-23,921744301497079,argentina,-34.0,-64.0,427725857796526,paraguay,-23.266667,-58.083333,1384,travel counts
2020-03-23,2414720828591431,romania,46.0,25.0,407219260067826,bulgaria,42.75,25.5,2858,travel counts
2020-03-23,2367165386637842,brazil,-11.0,-53.0,427725857796526,paraguay,-23.266667,-58.083333,2489,travel counts
2020-03-23,1231810770328071,poland,52.0,19.0,571822773304405,lithuania,55.5,24.0,1168,travel counts
2020-03-23,1237068956456866,kuwait,29.166667,47.6,2419372088349100,iraq,33.0,43.0,1054,travel counts
2020-03-23,2367165386637842,brazil,-11.0,-53.0,606189189846925,uruguay,-32.733333,-56.65,2245,travel counts
2020-03-23,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,1848,travel counts
2020-03-23,597585864063467,united arab emirates,23.783333,54.0,422079025311801,oman,20.233333,55.966667,1010,travel counts
2020-03-23,852597565113521,united kingdom,54.0,-2.0,937148070010051,united states,40.0,-100.0,2453,travel counts
2020-03-23,433497307408292,thailand,15.0,101.0,365511357395737,laos,19.366667,102.566667,22294,travel counts
2020-03-23,2367165386637842,brazil,-11.0,-53.0,937148070010051,united states,40.0,-100.0,1625,travel counts
2020-03-23,1080265735511471,spain,40.0,-3.0,937148070010051,united states,40.0,-100.0,1208,travel counts
2020-03-23,657349034710714,colombia,3.816667,-73.916667,937148070010051,united states,40.0,-100.0,1993,travel counts
2020-03-23,1246147782210951,australia,-25.0,135.0,937148070010051,united states,40.0,-100.0,1882,travel counts
2020-03-23,1046047628918648,dominican republic,19.0,-70.666667,937148070010051,united states,40.0,-100.0,2528,travel counts
2020-03-23,2272822426127539,puerto rico,18.25,-66.5,937148070010051,united states,40.0,-100.0,3494,travel counts
2020-03-23,711084376012350,vietnam,14.016666666667,107.9,365511357395737,laos,19.366667,102.566667,9708,travel counts
2020-03-23,792883017828749,mexico,23.316667,-102.366667,937148070010051,united states,40.0,-100.0,92226,travel counts
2020-03-23,463167797558589,taiwan,24.0,121.0,937148070010051,united states,40.0,-100.0,1163,travel counts
2020-03-23,793335024385721,japan,35.0,136.0,937148070010051,united states,40.0,-100.0,1594,travel counts
2020-03-23,2214566348625267,costa rica,10.0,-84.0,937148070010051,united states,40.0,-100.0,1119,travel counts
2020-03-23,452507115497292,nigeria,9.0,8.0,937148070010051,united states,40.0,-100.0,1798,travel counts
2020-03-23,810648062654687,canada,56.0,-109.0,937148070010051,united states,40.0,-100.0,12527,travel counts
2020-03-23,417158592211893,india,21.0,77.0,937148070010051,united states,40.0,-100.0,1103,travel counts
2020-03-23,580903582315279,the bahamas,23.916667,-77.666667,937148070010051,united states,40.0,-100.0,4757,travel counts
2020-03-23,343315869635106,philippines,11.333330555556,123.01666944444,937148070010051,united states,40.0,-100.0,2478,travel counts
2020-03-23,601856040330843,jamaica,18.1823878,-77.3217773,937148070010051,united states,40.0,-100.0,1281,travel counts
2020-03-23,433497307408292,thailand,15.0,101.0,642311629554632,cambodia,12.733333,105.666667,22210,travel counts
2020-03-23,711084376012350,vietnam,14.016666666667,107.9,642311629554632,cambodia,12.733333,105.666667,3547,travel counts
2020-03-23,351785358793117,greece,39.0,22.0,2247289335332676,turkey,39.0,36.0,1151,travel counts
2020-03-23,407219260067826,bulgaria,42.75,25.5,2247289335332676,turkey,39.0,36.0,1386,travel counts
