ds,polygon1_id,polygon1_name,latitude1,longitude1,polygon2_id,polygon2_name,latitude2,longitude2,metric_value,metric_name
2020-04-18,2414720828591431,romania,46.0,25.0,388350675343876,moldova,47.0,29.0,1119,travel counts
2020-04-18,601856040330843,jamaica,18.1823878,-77.3217773,290913558509638,haiti,19.1,-72.33,1529,travel counts
2020-04-18,937148070010051,united states,40.0,-100.0,2367165386637842,brazil,-11.0,-53.0,1174,travel counts
2020-04-18,312478709447704,portugal,38.7,-9.1833333333333,2367165386637842,brazil,-11.0,-53.0,1222,travel counts
2020-04-18,921744301497079,argentina,-34.0,-64.0,2103842606572854,chile,-31.0,-71.0,7583,travel counts
2020-04-18,937148070010051,united states,40.0,-100.0,452507115497292,nigeria,9.0,8.0,2291,travel counts
2020-04-18,309198619756155,liechtenstein,47.145,9.553889,425473528186094,switzerland,46.798562,8.231973,2006,travel counts
2020-04-18,680120905754069,france,47.0,2.0,425473528186094,switzerland,46.798562,8.231973,5122,travel counts
2020-04-18,1317763431707213,germany,51.0,10.0,425473528186094,switzerland,46.798562,8.231973,2457,travel counts
2020-04-18,921744301497079,argentina,-34.0,-64.0,427725857796526,paraguay,-23.266667,-58.083333,1514,travel counts
2020-04-18,2367165386637842,brazil,-11.0,-53.0,427725857796526,paraguay,-23.266667,-58.083333,2776,travel counts
2020-04-18,475814519825093,belgium,51.0,5.0,404888597011746,luxembourg,49.77,6.13,1266,travel counts
2020-04-18,425473528186094,switzerland,46.798562,8.231973,2282619438622633,austria,48.0,14.0,1166,travel counts
2020-04-18,597585864063467,united arab emirates,23.783333,54.0,366682297538943,pakistan,29.0,69.0,1609,travel counts
2020-04-18,616857608787515,hungary,47.0,19.0,2282619438622633,austria,48.0,14.0,1835,travel counts
2020-04-18,351886962112263,italy,43.0,12.0,2282619438622633,austria,48.0,14.0,1810,travel counts
2020-04-18,680120905754069,france,47.0,2.0,475814519825093,belgium,51.0,5.0,9356,travel counts
2020-04-18,1317763431707213,germany,51.0,10.0,475814519825093,belgium,51.0,5.0,5141,travel counts
2020-04-18,314322742593141,denmark,56.0,10.0,627913770953274,sweden,61.0,15.0,4589,travel counts
2020-04-18,1317763431707213,germany,51.0,10.0,1231810770328071,poland,52.0,19.0,15454,travel counts
2020-04-18,425473528186094,switzerland,46.798562,8.231973,1317763431707213,germany,51.0,10.0,6991,travel counts
2020-04-18,1462081337261943,bhutan,27.45,90.5,417158592211893,india,21.0,77.0,3965,travel counts
2020-04-18,2414720828591431,romania,46.0,25.0,1317763431707213,germany,51.0,10.0,2100,travel counts
2020-04-18,851705715169048,saudi arabia,23.716667,44.116667,417158592211893,india,21.0,77.0,1976,travel counts
2020-04-18,851705715169048,saudi arabia,23.716667,44.116667,343315869635106,philippines,11.333330555556,123.01666944444,3793,travel counts
2020-04-18,1231810770328071,poland,52.0,19.0,1317763431707213,germany,51.0,10.0,5838,travel counts
2020-04-18,475814519825093,belgium,51.0,5.0,1317763431707213,germany,51.0,10.0,4668,travel counts
2020-04-18,793335024385721,japan,35.0,136.0,343315869635106,philippines,11.333330555556,123.01666944444,1071,travel counts
2020-04-18,351886962112263,italy,43.0,12.0,1317763431707213,germany,51.0,10.0,3221,travel counts
2020-04-18,290913558509638,haiti,19.1,-72.33,601856040330843,jamaica,18.1823878,-77.3217773,1422,travel counts
2020-04-18,314322742593141,denmark,56.0,10.0,1317763431707213,germany,51.0,10.0,3335,travel counts
2020-04-18,366682297538943,pakistan,29.0,69.0,417158592211893,india,21.0,77.0,4738,travel counts
2020-04-18,362070071076950,netherlands,52.316666666667,5.55,1317763431707213,germany,51.0,10.0,19816,travel counts
2020-04-18,404888597011746,luxembourg,49.77,6.13,1317763431707213,germany,51.0,10.0,4206,travel counts
2020-04-18,852597565113521,united kingdom,54.0,-2.0,1317763431707213,germany,51.0,10.0,1470,travel counts
2020-04-18,1237068956456866,kuwait,29.166667,47.6,343315869635106,philippines,11.333330555556,123.01666944444,1071,travel counts
2020-04-18,346733206197678,indonesia,-0.8349,113.4668,417158592211893,india,21.0,77.0,2268,travel counts
2020-04-18,407219260067826,bulgaria,42.75,25.5,2414720828591431,romania,46.0,25.0,1235,travel counts
2020-04-18,417045315510881,czech republic,50.0,16.0,1317763431707213,germany,51.0,10.0,2083,travel counts
2020-04-18,2282619438622633,austria,48.0,14.0,2414720828591431,romania,46.0,25.0,1058,travel counts
2020-04-18,2282619438622633,austria,48.0,14.0,1317763431707213,germany,51.0,10.0,6569,travel counts
2020-04-18,937148070010051,united states,40.0,-100.0,417158592211893,india,21.0,77.0,1220,travel counts
2020-04-18,937148070010051,united states,40.0,-100.0,343315869635106,philippines,11.333330555556,123.01666944444,2134,travel counts
2020-04-18,597585864063467,united arab emirates,23.783333,54.0,343315869635106,philippines,11.333330555556,123.01666944444,1735,travel counts
2020-04-18,597585864063467,united arab emirates,23.783333,54.0,417158592211893,india,21.0,77.0,2673,travel counts
2020-04-18,680120905754069,france,47.0,2.0,1317763431707213,germany,51.0,10.0,7310,travel counts
2020-04-18,1317763431707213,germany,51.0,10.0,2414720828591431,romania,46.0,25.0,2220,travel counts
