geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon
"LINESTRING (-75.87158203125 37.9862639661175, -75.82763671875 37.97884299684712)",2020-04-28 1600,1109585,District 7 Crisfield,1109590,District 12 Asbury,3.9389366458851,13,US,LEVEL4,14,10.8,3.2,27.118644067797,0,2.9211869733609,37.98754932394,-75.86623264456,37.949644071018,-75.851333279461
"LINESTRING (-75.87158203125 38.63403439811461, -76.07757568359375 38.56534579119993)",2020-04-28 1600,1109454,District 15 Hurlock,1109446,District 7 Cambridge,19.462493316121,13,US,LEVEL4,15,15,0,0,0,0,38.637579035731,-75.88509331442,38.558073358571,-76.112750742367
"LINESTRING (-75.87158203125 39.77734638891752, -75.87158203125 39.77734638891752)",2020-04-28 1600,1408017,New London,1408017,New London,0,13,US,LEVEL4,231,148.8,82.2,54.873164218959,0,4,39.774237975738,-75.879373690651,39.774237975738,-75.879373690651
"LINESTRING (-75.87158203125 39.825411031094646, -75.87158203125 39.825411031094646)",2020-04-28 1600,1408021,Penn,1408021,Penn,0,13,US,LEVEL4,163,145.8,17.2,11.716621253406,0,2.0383954915019,39.822954219434,-75.8742836471,39.822954219434,-75.8742836471
"LINESTRING (-75.87158203125 39.825411031094646, -75.94349254261364 39.79165276337068)",2020-04-28 1600,1408021,Penn,1407996,East Nottingham,7.1986843315744,13,US,LEVEL4,10,13,-3,-21.428571428571,0,-1.0954451150103,39.822954219434,-75.8742836471,39.762379422847,-75.970823488804
"LINESTRING (-75.87158203125 39.86135903558673, -75.87158203125 39.86135903558673)",2020-04-28 1600,1408010,Londonderry,1408010,Londonderry,0,13,US,LEVEL4,107,65.6,41.4,62.162162162162,0,4,39.873648887313,-75.878992090643,39.873648887313,-75.878992090643
"LINESTRING (-75.87158203125 40.16208130501179, -75.91552734375 40.344147635094245)",2020-04-28 1600,1408730,Caernarvon,1407635,Reading,20.58551590714,13,US,LEVEL4,34,28.8,5.2,17.44966442953,0,0.80525849700726,40.14768307509,-75.92980049428,40.340058240411,-75.926596172437
"LINESTRING (-74.28955078125 39.64388442414067, -74.28955078125 39.64388442414067)",2020-04-28 1600,1206939,Eagleswood,1206939,Eagleswood,0,13,US,LEVEL4,106,79,27,33.75,0,3.9594721055765,39.653129192069,-74.296601167936,39.653129192069,-74.296601167936
"LINESTRING (-75.87158203125 40.296284438846904, -75.97900390625 40.37816446818413)",2020-04-28 1600,1407606,Exeter,1407594,Bern,12.876092082892,13,US,LEVEL4,10,16,-6,-35.294117647059,0,-1.0690449676497,40.314015214724,-75.83400727327,40.4005059308,-75.992817282677
"LINESTRING (-75.87158203125001 40.32979366503048, -75.8587646484375 40.30047309211985)",2020-04-28 1600,1407641,St. Lawrence,1407606,Exeter,3.4366515995756,13,US,LEVEL4,22,44.8,-22.8,-49.781659388646,0,-4,40.325739446716,-75.865432964902,40.314015214724,-75.83400727327
"LINESTRING (-75.87158203125001 40.32979366503048, -75.87158203125001 40.32979366503048)",2020-04-28 1600,1407641,St. Lawrence,1407641,St. Lawrence,0,13,US,LEVEL4,827,624.6,202.4,32.352941176471,0,4,40.325739446716,-75.865432964902,40.325739446716,-75.865432964902
"LINESTRING (-75.87158203125001 40.32979366503048, -75.91552734375001 40.33649218439357)",2020-04-28 1600,1407641,St. Lawrence,1407635,Reading,3.7986921274381,13,US,LEVEL4,32,52,-20,-37.735849056604,0,-4,40.325739446716,-75.865432964902,40.340058240411,-75.926596172437
"LINESTRING (-75.87158203125001 40.32979366503048, -75.95947265625 40.32979366503048)",2020-04-28 1600,1407641,St. Lawrence,1407659,Wyomissing,7.4502746184339,13,US,LEVEL4,10,32.4,-22.4,-67.065868263473,0,-4,40.325739446716,-75.865432964902,40.331669899011,-75.970158601428
"LINESTRING (-75.87357954545455 39.31066036188361, -75.87357954545455 39.31066036188361)",2020-04-28 1600,1109517,District 1 Massey,1109517,District 1 Massey,0,13,US,LEVEL4,152,105.2,46.8,44.067796610169,0,4,39.309988762946,-75.834394349009,39.309988762946,-75.834394349009
"LINESTRING (-75.87550571986607 37.499761882084776, -75.87550571986607 37.499761882084776)",2020-04-28 1600,1424886,District 6,1424886,District 6,0,13,US,LEVEL4,57,45.8,11.2,23.931623931624,0,1.542810958818,37.497860467854,-75.868142433267,37.497860467854,-75.868142433267
"LINESTRING (-75.8765476032839 39.23715236169847, -75.8765476032839 39.23715236169847)",2020-04-28 1600,1109567,District 7 Crumpton,1109567,District 7 Crumpton,0,13,US,LEVEL4,176,113,63,55.263157894737,0,4,39.219509485281,-75.931784447905,39.219509485281,-75.931784447905
"LINESTRING (-75.8799903401399 40.08055227195731, -75.8799903401399 40.08055227195731)",2020-04-28 1600,1408006,Honey Brook township,1408006,Honey Brook township,0,13,US,LEVEL4,279,187.8,91.2,48.305084745763,0,4,40.090235431325,-75.888834744449,40.090235431325,-75.888834744449
"LINESTRING (-75.88197628181138 38.63804099469752, -75.88237100018712 38.63804099469752)",2020-04-28 1600,1109454,District 15 Hurlock,1109454,District 15 Hurlock,0.034283331519545,13,US,LEVEL4,335,286.6,48.4,16.82892906815,0,4,38.637579035731,-75.88509331442,38.637579035731,-75.88509331442
"LINESTRING (-75.88343245259831 37.42015882690131, -75.88343245259831 37.42015882690131)",2020-04-28 1600,1424883,District 3,1424883,District 3,0,13,US,LEVEL4,90,70.6,19.4,27.094972067039,0,1.8772240243117,37.41399808362,-75.837515367449,37.41399808362,-75.837515367449
"LINESTRING (-75.88356711647727 38.29306526975298, -75.88356711647727 38.29306526975298)",2020-04-28 1600,1109643,District 17 Westside,1109643,District 17 Westside,0,13,US,LEVEL4,54,27.8,26.2,90.972222222222,0,4,38.301687591557,-75.84810558105,38.301687591557,-75.84810558105
"LINESTRING (-75.8837890625 39.69027852429607, -75.8837890625 39.69027852429607)",2020-04-28 1600,1109422,District 4 Fair Hill,1109422,District 4 Fair Hill,0,13,US,LEVEL4,146,116.4,29.6,25.212947189097,0,3.9449137611098,39.694872650439,-75.852623546626,39.694872650439,-75.852623546626
"LINESTRING (-75.88526463770604 39.424064147752034, -75.88526463770604 39.424064147752034)",2020-04-28 1600,1109419,District 1 Cecilton,1109419,District 1 Cecilton,0,13,US,LEVEL4,274,198,76,38.190954773869,0,4,39.415643967861,-75.904093658691,39.415643967861,-75.904093658691
"LINESTRING (-75.89594029017857 40.156610555042064, -75.89594029017857 40.156610555042064)",2020-04-28 1600,1408730,Caernarvon,1408730,Caernarvon,0,13,US,LEVEL4,352,362.8,-10.8,-2.9686641011545,0,-0.65641670925948,40.14768307509,-75.92980049428,40.14768307509,-75.92980049428
"LINESTRING (-75.89688387784092 39.92658634825569, -75.89688387784092 39.92658634825569)",2020-04-28 1600,1408004,Highland,1408004,Highland,0,13,US,LEVEL4,32,18.8,13.2,66.666666666667,0,3.385728561881,39.9234643407,-75.895885302641,39.9234643407,-75.895885302641
"LINESTRING (-75.89794921875 38.883978670391016, -75.89794921875 38.883978670391016)",2020-04-28 1600,1109400,District 6 Hillsboro,1109400,District 6 Hillsboro,0,13,US,LEVEL4,85,69,16,22.857142857143,0,2.5955427380922,38.887794559123,-75.897961958418,38.887794559123,-75.897961958418
"LINESTRING (-75.90087890625001 40.027612362537035, -75.90087890625001 40.027612362537035)",2020-04-28 1600,1408039,West Caln,1408039,West Caln,0,13,US,LEVEL4,199,116.8,82.2,69.779286926995,0,4,40.023774919608,-75.886520009517,40.023774919608,-75.886520009517
"LINESTRING (-75.91265241676402 38.724124300200295, -75.91265241676402 38.723643875346724)",2020-04-28 1600,1109398,District 4 Preston,1109398,District 4 Preston,0.053420890201164,13,US,LEVEL4,212,173.8,38.2,21.853546910755,0,4,38.734122162668,-75.930287062232,38.734122162668,-75.930287062232
"LINESTRING (-75.91436065403761 39.72408650635505, -75.91436065403761 39.72408650635505)",2020-04-28 1600,1408001,Elk,1408001,Elk,0,13,US,LEVEL4,115,65.2,49.8,75.226586102719,0,4,39.734966866401,-75.908864717674,39.734966866401,-75.908864717674
"LINESTRING (-75.91552734374999 40.09488004652303, -75.91552734374999 40.09488004652303)",2020-04-28 1600,1408005,Honey Brook borough,1408005,Honey Brook borough,0,13,US,LEVEL4,163,140.6,22.4,15.819209039548,0,3.4855634469011,40.093912940745,-75.911350401681,40.093912940745,-75.911350401681
"LINESTRING (-75.91552734375 39.96027828020691, -75.8408203125 39.99395361945257)",2020-04-28 1600,1408020,Parkesburg,1408034,Valley,7.3853730237893,13,US,LEVEL4,10,10.8,-0.8,-6.7796610169492,0,-0.18257418583506,39.959220065609,-75.917625114536,39.984681530743,-75.850438906959
"LINESTRING (-75.91552734375 39.960278280206914, -75.91552734375 39.960278280206914)",2020-04-28 1600,1408020,Parkesburg,1408020,Parkesburg,0,13,US,LEVEL4,291,199.2,91.8,45.854145854146,0,4,39.959220065609,-75.917625114536,39.959220065609,-75.917625114536
"LINESTRING (-75.91552734375 40.195657016316716, -75.91552734375 40.195657016316716)",2020-04-28 1600,1407628,New Morgan,1407628,New Morgan,0,13,US,LEVEL4,35,25.4,9.6,36.363636363636,0,3.332208645603,40.183371571709,-75.889543833077,40.183371571709,-75.889543833077
"LINESTRING (-75.91552734375 40.34016042118765, -75.95947265625 40.29628443884691)",2020-04-28 1600,1407635,Reading,1407642,Shillington,6.1387326591092,13,US,LEVEL4,42,62.2,-20.2,-31.962025316456,0,-2.6253699867957,40.340058240411,-75.926596172437,40.303215661898,-75.967020474231
"LINESTRING (-75.91552734375 40.34175530675028, -75.95947265625003 40.363286261845936)",2020-04-28 1600,1407635,Reading,1407594,Bern,4.4270975227379,13,US,LEVEL4,82,149.4,-67.4,-44.813829787234,0,-4,40.340058240411,-75.926596172437,40.4005059308,-75.992817282677
"LINESTRING (-75.91552734375 40.341881185392104, -75.91552734375 40.34201879579652)",2020-04-28 1600,1407635,Reading,1407635,Reading,0.015301602841748,13,US,LEVEL4,7547,7364.2,182.8,2.4819421061207,0,4,40.340058240411,-75.926596172437,40.340058240411,-75.926596172437
"LINESTRING (-75.91552734375 40.34235338883627, -75.8485107421875 40.29628443884691)",2020-04-28 1600,1407635,Reading,1407606,Exeter,7.6500554758778,13,US,LEVEL4,42,68.4,-26.4,-38.040345821326,0,-4,40.340058240411,-75.926596172437,40.314015214724,-75.83400727327
"LINESTRING (-75.91552734375 40.34235338883627, -76.0198974609375 40.35072653804014)",2020-04-28 1600,1407635,Reading,1407620,Lower Heidelberg,8.8938730933276,13,US,LEVEL4,26,49.8,-23.8,-46.850393700787,0,-4,40.340058240411,-75.926596172437,40.355587152199,-76.052814817166
"LINESTRING (-75.91552734375 40.34520025956559, -76.00605468750001 40.32778311145946)",2020-04-28 1600,1407635,Reading,1407646,Spring,7.9136632338584,13,US,LEVEL4,52,83,-31,-36.904761904762,0,-4,40.340058240411,-75.926596172437,40.303743562989,-76.026007420834
"LINESTRING (-75.91552734375 40.34591973016385, -75.87158203125001 40.32979366503047)",2020-04-28 1600,1407635,Reading,1407641,St. Lawrence,4.1338458878012,13,US,LEVEL4,29,50.6,-21.6,-41.860465116279,0,-4,40.340058240411,-75.926596172437,40.325739446716,-75.865432964902
"LINESTRING (-75.91552734375 40.34742134756493, -75.98954050164474 40.29628443884691)",2020-04-28 1600,1407635,Reading,1407603,Cumru,8.4678121230918,13,US,LEVEL4,17,37.6,-20.6,-53.367875647668,0,-2.709588255088,40.340058240411,-75.926596172437,40.281069225669,-75.954540633123
"LINESTRING (-75.91552734375 40.34832623526837, -75.9228515625 40.39676222610689)",2020-04-28 1600,1407635,Reading,1407627,Muhlenberg,5.4214665282327,13,US,LEVEL4,151,214.8,-63.8,-29.564411492122,0,-4,40.340058240411,-75.926596172437,40.395851417887,-75.924910764318
"LINESTRING (-75.91552734375001 39.99395361945256, -75.91552734375001 39.99395361945256)",2020-04-28 1600,1408025,Sadsbury,1408025,Sadsbury,0,13,US,LEVEL4,112,87.4,24.6,27.828054298643,0,4,39.978972922206,-75.90809776567,39.978972922206,-75.90809776567
"LINESTRING (-75.91552734375001 40.33769874999313, -75.95947265625 40.32979366503048)",2020-04-28 1600,1407635,Reading,1407659,Wyomissing,3.8272282635646,13,US,LEVEL4,162,303.4,-141.4,-46.452036793693,0,-4,40.340058240411,-75.926596172437,40.331669899011,-75.970158601428
"LINESTRING (-75.9228515625 40.39676222610689, -75.96496582031251 40.367470757378555)",2020-04-28 1600,1407627,Muhlenberg,1407594,Bern,4.8304326091185,13,US,LEVEL4,23,38.6,-15.6,-39.393939393939,0,-1.8876185931347,40.395851417887,-75.924910764318,40.4005059308,-75.992817282677
"LINESTRING (-74.28955078125 40.22921611124274, -74.33349609375 40.239698134762506)",2020-04-28 1600,1206854,Freehold township,1206866,Manalapan,3.9082410987554,13,US,LEVEL4,14,33.6,-19.6,-56.647398843931,0,-2.0568998527895,40.223321424559,-74.298814468545,40.279822107727,-74.343697924612
"LINESTRING (-75.92775054325331 40.39676222610688, -75.91552734375 40.345541839692046)",2020-04-28 1600,1407627,Muhlenberg,1407635,Reading,5.7888229192053,13,US,LEVEL4,150,230.4,-80.4,-34.745030250648,0,-4,40.395851417887,-75.924910764318,40.340058240411,-75.926596172437
"LINESTRING (-75.92808314732143 40.39676222610689, -76.00341796875003 40.32979366503048)",2020-04-28 1600,1407627,Muhlenberg,1407646,Spring,9.8077195655153,13,US,LEVEL4,22,31.4,-9.4,-29.012345679012,0,-1.3814569577565,40.395851417887,-75.924910764318,40.303743562989,-76.026007420834
"LINESTRING (-75.93104676942568 40.39676222610689, -75.93107316300676 40.39676222610689)",2020-04-28 1600,1407627,Muhlenberg,1407627,Muhlenberg,0.0022350982256493,13,US,LEVEL4,1665,1376.8,288.2,20.917404557991,0,4,40.395851417887,-75.924910764318,40.395851417887,-75.924910764318
"LINESTRING (-75.93397766579199 38.5981249137587, -75.93397766579199 38.5981249137587)",2020-04-28 1600,1109441,District 2 East New Market,1109441,District 2 East New Market,0,13,US,LEVEL4,132,80.4,51.6,63.390663390663,0,4,38.59340164397,-75.923374688655,38.59340164397,-75.923374688655
"LINESTRING (-75.9350311622191 39.836026393953674, -75.9350311622191 39.836026393953674)",2020-04-28 1600,1408031,Upper Oxford,1408031,Upper Oxford,0,13,US,LEVEL4,176,136.2,39.8,29.008746355685,0,4,39.842704044656,-75.953395349099,39.842704044656,-75.953395349099
"LINESTRING (-75.93674232219827 40.39676222610689, -75.95947265625 40.329793665030486)",2020-04-28 1600,1407627,Muhlenberg,1407659,Wyomissing,7.6915763865363,13,US,LEVEL4,28,74.8,-46.8,-61.741424802111,0,-4,40.395851417887,-75.924910764318,40.331669899011,-75.970158601428
"LINESTRING (-75.9375 40.39676222610689, -75.95947265625 40.296284438846904)",2020-04-28 1600,1407627,Muhlenberg,1407642,Shillington,11.326750332423,13,US,LEVEL4,10,16.8,-6.8,-38.202247191011,0,-2.6270691915733,40.395851417887,-75.924910764318,40.303215661898,-75.967020474231
"LINESTRING (-74.28955078125 40.26275858650596, -74.27032470703125 40.32245988412855)",2020-04-28 1600,1206853,Freehold borough,1206868,Marlboro,6.8358303714026,13,US,LEVEL4,32,65.8,-33.8,-50.59880239521,0,-4,40.259463117314,-74.275399191345,40.342673077178,-74.256906090864
"LINESTRING (-75.9386326111469 39.90504069554492, -75.9386326111469 39.90504069554492)",2020-04-28 1600,1408041,West Fallowfield,1408041,West Fallowfield,0,13,US,LEVEL4,99,81.8,17.2,20.772946859903,0,3.5330865290764,39.898600937108,-75.957157975938,39.898600937108,-75.957157975938
"LINESTRING (-75.94137752757354 40.296284438846904, -75.91552734375 40.34949519256899)",2020-04-28 1600,1407603,Cumru,1407635,Reading,6.309581444716,13,US,LEVEL4,16,47.4,-31.4,-64.876033057851,0,-3.5040627549724,40.281069225669,-75.954540633123,40.340058240411,-75.926596172437
"LINESTRING (-75.95270423824832 39.595295019177804, -75.95265483373736 39.59525692756104)",2020-04-28 1600,1109423,District 5 North East,1109423,District 5 North East,0.0059883001224853,13,US,LEVEL4,1780,1295.2,484.8,37.401635550069,0,4,39.57029613447,-75.956740423304,39.57029613447,-75.956740423304
"LINESTRING (-75.9545840030652 39.7790477981222, -75.95484683388158 39.77908819865185)",2020-04-28 1600,1407996,East Nottingham,1407996,East Nottingham,0.022905159139842,13,US,LEVEL4,838,662.2,175.8,26.507840772014,0,4,39.762379422847,-75.970823488804,39.762379422847,-75.970823488804
"LINESTRING (-75.95947265625 39.97452553911854, -75.95947265625 39.97452553911854)",2020-04-28 1600,1408048,West Sadsbury,1408048,West Sadsbury,0,13,US,LEVEL4,180,121.8,58.2,47.394136807818,0,4,39.972557494129,-75.956253002384,39.972557494129,-75.956253002384
"LINESTRING (-75.95947265625 40.296284438846904, -75.91552734375 40.34009907943523)",2020-04-28 1600,1407642,Shillington,1407635,Reading,6.133314132125,13,US,LEVEL4,39,75.6,-36.6,-47.780678851175,0,-4,40.303215661898,-75.967020474231,40.340058240411,-75.926596172437
"LINESTRING (-75.95947265625 40.296284438846904, -75.95947265625 40.296284438846904)",2020-04-28 1600,1407642,Shillington,1407642,Shillington,0,13,US,LEVEL4,961,731.2,229.8,31.384867522535,0,4,40.303215661898,-75.967020474231,40.303215661898,-75.967020474231
"LINESTRING (-75.95947265625 40.296284438846904, -75.95947265625 40.32979366503048)",2020-04-28 1600,1407642,Shillington,1407659,Wyomissing,3.726061795862,13,US,LEVEL4,33,57.8,-24.8,-42.176870748299,0,-4,40.303215661898,-75.967020474231,40.331669899011,-75.970158601428
"LINESTRING (-75.95947265625 40.296284438846904, -75.966796875 40.29069679679008)",2020-04-28 1600,1407642,Shillington,1407603,Cumru,0.87858619332638,13,US,LEVEL4,22,25.8,-3.8,-14.179104477612,0,-0.84548890303097,40.303215661898,-75.967020474231,40.281069225669,-75.954540633123
"LINESTRING (-75.95947265625 40.32979366503047, -75.96598307291667 40.36824566395867)",2020-04-28 1600,1407659,Wyomissing,1407594,Bern,4.3111224489409,13,US,LEVEL4,26,65.8,-39.8,-59.580838323353,0,-4,40.331669899011,-75.970158601428,40.4005059308,-75.992817282677
"LINESTRING (-73.98193359375 40.39676222610689, -74.05594675164473 40.38442897611601)",2020-04-28 1600,1206856,Highlands,1206870,Middletown,6.4165263243875,13,US,LEVEL4,20,33.6,-13.6,-39.306358381503,0,-2.8799601392359,40.401011396041,-73.990307536256,40.388770152875,-74.083254766428
"LINESTRING (-75.95947265625 40.32979366503048, -75.85400390625 40.29628443884691)",2020-04-28 1600,1407659,Wyomissing,1407606,Exeter,9.6877604496745,13,US,LEVEL4,18,30.4,-12.4,-39.490445859873,0,-4,40.331669899011,-75.970158601428,40.314015214724,-75.83400727327
"LINESTRING (-75.95947265625 40.32979366503048, -75.87158203125001 40.32979366503048)",2020-04-28 1600,1407659,Wyomissing,1407641,St. Lawrence,7.4502746184339,13,US,LEVEL4,14,19.2,-5.2,-25.742574257426,0,-1.7629651094141,40.331669899011,-75.970158601428,40.325739446716,-75.865432964902
"LINESTRING (-75.95947265625 40.32979366503048, -75.91552734375 40.34297108017099)",2020-04-28 1600,1407659,Wyomissing,1407635,Reading,4.0026163661201,13,US,LEVEL4,182,264.8,-82.8,-31.151241534989,0,-4,40.331669899011,-75.970158601428,40.340058240411,-75.926596172437
"LINESTRING (-75.95947265625 40.32979366503048, -75.93331473214286 40.39676222610689)",2020-04-28 1600,1407659,Wyomissing,1407627,Muhlenberg,7.7693774063859,13,US,LEVEL4,40,58.2,-18.2,-30.743243243243,0,-2.753155044713,40.331669899011,-75.970158601428,40.395851417887,-75.924910764318
"LINESTRING (-75.95947265625 40.32979366503048, -75.95947265625 40.296284438846904)",2020-04-28 1600,1407659,Wyomissing,1407642,Shillington,3.726061795862,13,US,LEVEL4,34,61,-27,-43.548387096774,0,-4,40.331669899011,-75.970158601428,40.303215661898,-75.967020474231
"LINESTRING (-75.95947265625 40.32979366503048, -75.96722771139706 40.296284438846904)",2020-04-28 1600,1407659,Wyomissing,1407603,Cumru,3.7836352629153,13,US,LEVEL4,16,29.2,-13.2,-43.708609271523,0,-2.3823454897586,40.331669899011,-75.970158601428,40.281069225669,-75.954540633123
"LINESTRING (-75.95947265625 40.32979366503048, -76.00679837740387 40.32721603224713)",2020-04-28 1600,1407659,Wyomissing,1407646,Spring,4.0219888027534,13,US,LEVEL4,54,55,-1,-1.7857142857143,0,-0.14213381090374,40.331669899011,-75.970158601428,40.303743562989,-76.026007420834
"LINESTRING (-75.95947265625 40.32979366503048, -76.01540305397727 40.354151917259905)",2020-04-28 1600,1407659,Wyomissing,1407620,Lower Heidelberg,5.4594720093877,13,US,LEVEL4,12,30.6,-18.6,-58.860759493671,0,-4,40.331669899011,-75.970158601428,40.355587152199,-76.052814817166
"LINESTRING (-75.95947265625 40.329793665030486, -75.95947265625 40.329793665030486)",2020-04-28 1600,1407659,Wyomissing,1407659,Wyomissing,0,13,US,LEVEL4,1749,1840.2,-91.2,-4.9532913317402,0,-2.5675374492963,40.331669899011,-75.970158601428,40.331669899011,-75.970158601428
"LINESTRING (-75.95947265625003 40.36328626184594, -75.8583984375 40.306337206701976)",2020-04-28 1600,1407594,Bern,1407606,Exeter,10.653474961359,13,US,LEVEL4,11,16.4,-5.4,-31.034482758621,0,-1.6825777726943,40.4005059308,-75.992817282677,40.314015214724,-75.83400727327
"LINESTRING (-75.95986855996621 39.017098596602466, -75.95986855996621 39.017098596602466)",2020-04-28 1600,1109566,District 6 Ruthsburg,1109566,District 6 Ruthsburg,0,13,US,LEVEL4,111,64,47,72.307692307692,0,4,39.014794038747,-75.953779480197,39.014794038747,-75.953779480197
"LINESTRING (-75.96289062500001 40.36588994795512, -75.91552734375 40.34616782347359)",2020-04-28 1600,1407594,Bern,1407635,Reading,4.573392090674,13,US,LEVEL4,89,143.2,-54.2,-37.586685159501,0,-4,40.4005059308,-75.992817282677,40.340058240411,-75.926596172437
"LINESTRING (-75.96372542842742 39.604045765547134, -75.82763671875 39.61059886171064)",2020-04-28 1600,1109423,District 5 North East,1109421,District 3 Elkton,11.68122834049,13,US,LEVEL4,33,83,-50,-59.52380952381,0,-3.4340140987172,39.57029613447,-75.956740423304,39.623956994643,-75.851181642331
"LINESTRING (-75.96438961429196 37.24291177003493, -75.96438961429196 37.24291177003493)",2020-04-28 1600,1424881,District 1,1424881,District 1,0,13,US,LEVEL4,145,102.4,42.6,41.199226305609,0,4,37.211875477479,-75.924449556287,37.211875477479,-75.924449556287
"LINESTRING (-75.96441650390626 40.36705230782529, -75.96423339843751 40.36691282464087)",2020-04-28 1600,1407594,Bern,1407594,Bern,0.021936359419322,13,US,LEVEL4,958,1015.4,-57.4,-5.6473829201102,0,-3.5577449292978,40.4005059308,-75.992817282677,40.4005059308,-75.992817282677
"LINESTRING (-75.96454326923079 40.367148873106814, -75.94257061298077 40.39676222610688)",2020-04-28 1600,1407594,Bern,1407627,Muhlenberg,3.7824230630121,13,US,LEVEL4,27,50.8,-23.8,-45.945945945946,0,-4,40.4005059308,-75.992817282677,40.395851417887,-75.924910764318
"LINESTRING (-75.96575055803572 40.368068542454644, -75.95947265625 40.32979366503048)",2020-04-28 1600,1407594,Bern,1407659,Wyomissing,4.289101583533,13,US,LEVEL4,33,64,-31,-47.692307692308,0,-4,40.4005059308,-75.992817282677,40.331669899011,-75.970158601428
"LINESTRING (-75.96693004261364 39.6710087828075, -75.96693004261364 39.6710087828075)",2020-04-28 1600,1109427,District 9 Calvert,1109427,District 9 Calvert,0,13,US,LEVEL4,167,144.4,22.6,15.543328748281,0,2.8983888446406,39.68803495791,-75.97264320614,39.68803495791,-75.97264320614
"LINESTRING (-75.96946022727273 40.3708944355416, -76.00341796875001 40.32979366503048)",2020-04-28 1600,1407594,Bern,1407646,Spring,5.4007009283032,13,US,LEVEL4,24,26,-2,-7.4074074074074,0,-0.3713906763541,40.4005059308,-75.992817282677,40.303743562989,-76.026007420834
"LINESTRING (-75.97778320312501 40.377234580288, -75.95947265625 40.296284438846904)",2020-04-28 1600,1407594,Bern,1407642,Shillington,9.1340740352103,13,US,LEVEL4,10,16.2,-6.2,-36.046511627907,0,-0.90726310314581,40.4005059308,-75.992817282677,40.303215661898,-75.967020474231
"LINESTRING (-75.97928614974711 37.32156950766284, -75.97928614974711 37.32156950766284)",2020-04-28 1600,1424884,District 4,1424884,District 4,0,13,US,LEVEL4,175,147.4,27.6,18.598382749326,0,4,37.37463486692,-75.951948940061,37.37463486692,-75.951948940061
"LINESTRING (-75.97975510817308 39.59917295045118, -76.09130859375001 39.55488099125999)",2020-04-28 1600,1109423,District 5 North East,1109508,District 6 Havre de Grace,10.754739295879,13,US,LEVEL4,13,13.4,-0.4,-2.7777777777778,0,-0.19289712886817,39.57029613447,-75.956740423304,39.541077058254,-76.118065791453
"LINESTRING (-75.97975510817308 40.296284438846904, -75.95947265625 40.296284438846904)",2020-04-28 1600,1407603,Cumru,1407642,Shillington,1.7201475602339,13,US,LEVEL4,27,37.4,-10.4,-27.083333333333,0,-2.1097461474273,40.281069225669,-75.954540633123,40.303215661898,-75.967020474231
"LINESTRING (-75.97998046875 40.378908378501045, -76.02392578125 40.34765638333206)",2020-04-28 1600,1407594,Bern,1407620,Lower Heidelberg,5.0930323005756,13,US,LEVEL4,13,20.2,-7.2,-33.962264150943,0,-1.3324197783557,40.4005059308,-75.992817282677,40.355587152199,-76.052814817166
"LINESTRING (-75.98028885690789 40.296284438846904, -75.95947265625 40.32979366503048)",2020-04-28 1600,1407603,Cumru,1407659,Wyomissing,4.1229454562191,13,US,LEVEL4,17,44.8,-27.8,-60.698689956332,0,-3.7083151731598,40.281069225669,-75.954540633123,40.331669899011,-75.970158601428
"LINESTRING (-75.98194469105114 38.55558188497242, -75.98194469105114 38.55558188497242)",2020-04-28 1600,1109453,District 14 Linkwood,1109453,District 14 Linkwood,0,13,US,LEVEL4,86,61.2,24.8,39.871382636656,0,4,38.546761428198,-75.977514878743,38.546761428198,-75.977514878743
"LINESTRING (-75.98338407628677 40.29181197745268, -75.98338407628677 40.29181197745268)",2020-04-28 1600,1407603,Cumru,1407603,Cumru,0,13,US,LEVEL4,954,625,329,52.555910543131,0,4,40.281069225669,-75.954540633123,40.281069225669,-75.954540633123
"LINESTRING (-75.98943536931819 39.28947086281755, -75.98943536931819 39.28947086281755)",2020-04-28 1600,1109518,District 2 Kennedyville,1109518,District 2 Kennedyville,0,13,US,LEVEL4,89,49.8,39.2,77.165354330709,0,4,39.305784969202,-75.984722329741,39.305784969202,-75.984722329741
"LINESTRING (-76.00341796875 37.2478191716113, -76.00341796875 37.2478191716113)",2020-04-28 1600,1424882,District 2,1424882,District 2,0,13,US,LEVEL4,26,17,9,50,0,1.818274580194,37.264755073176,-75.998662630529,37.264755073176,-75.998662630529
"LINESTRING (-76.00341796875 40.296284438846904, -76.00341796875001 40.32979366503048)",2020-04-28 1600,1407603,Cumru,1407646,Spring,3.726061795862,13,US,LEVEL4,18,29,-11,-36.666666666667,0,-2.6295029405357,40.281069225669,-75.954540633123,40.303743562989,-76.026007420834
"LINESTRING (-76.00341796875001 39.79549516782706, -76.00341796875001 39.79549516782706)",2020-04-28 1600,1408012,Lower Oxford,1408012,Lower Oxford,0,13,US,LEVEL4,124,87.4,36.6,41.402714932127,0,4,39.805707673648,-75.990047856703,39.805707673648,-75.990047856703
"LINESTRING (-76.00341796875001 40.32979366503048, -75.91552734375 40.3443556636459)",2020-04-28 1600,1407646,Spring,1407635,Reading,7.623417676698,13,US,LEVEL4,46,86.2,-40.2,-46.100917431193,0,-4,40.303743562989,-76.026007420834,40.340058240411,-75.926596172437
