polygon_id,polygon_name,county_fips,state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
13001,Appling,13001,13,2020-03-01,0.09719772789447897,0.15823970037453183
13003,Atkinson,13003,13,2020-03-01,-0.0071580225660546485,0.1489420935412027
13005,Bacon,13005,13,2020-03-01,0.00834867772157828,0.16322701688555347
13009,Baldwin,13009,13,2020-03-01,0.14254982248261167,0.16499705362404238
13011,Banks,13011,13,2020-03-01,0.10851399065281286,0.17023172905525855
13013,Barrow,13013,13,2020-03-01,0.07862265599049147,0.19043081068647114
13015,Bartow,13015,13,2020-03-01,0.08251499343043633,0.18628877105720046
13017,Ben Hill,13017,13,2020-03-01,0.04797275195582345,0.17132724048560904
13019,Berrien,13019,13,2020-03-01,0.0604144653695633,0.16574730759127923
13021,Bibb,13021,13,2020-03-01,0.08954201995846044,0.16662652343561832
13023,Bleckley,13023,13,2020-03-01,0.0013418140482232318,0.1983122362869198
13025,Brantley,13025,13,2020-03-01,-0.005460347889988575,0.21745598809818995
13027,Brooks,13027,13,2020-03-01,0.06904914162933555,0.19996269352732698
13029,Bryan,13029,13,2020-03-01,0.06892443602267721,0.1867461124836506
13031,Bulloch,13031,13,2020-03-01,0.06328582244797444,0.16979529088113934
13033,Burke,13033,13,2020-03-01,0.07130384482157508,0.16585783614045102
13035,Butts,13035,13,2020-03-01,0.18925495734901798,0.16568047337278105
13039,Camden,13039,13,2020-03-01,0.11734270077673763,0.20200038284839208
13043,Candler,13043,13,2020-03-01,0.01495496297862997,0.16164720344191763
13045,Carroll,13045,13,2020-03-01,0.05397597592194881,0.1798545097514169
13047,Catoosa,13047,13,2020-03-01,0.12973554854851593,0.18877163680534462
13049,Charlton,13049,13,2020-03-01,0.1266180680410252,0.1772423664122137
13051,Chatham,13051,13,2020-03-01,0.10417504222538074,0.15999330338458104
13053,Chattahoochee,13053,13,2020-03-01,0.09399912123023473,0.189960925758942
13055,Chattooga,13055,13,2020-03-01,0.13171728935505778,0.20724946695095947
13057,Cherokee,13057,13,2020-03-01,0.06832096688044739,0.16689875950380162
13059,Clarke,13059,13,2020-03-01,0.07716808530334732,0.16120471149545249
13063,Clayton,13063,13,2020-03-01,0.16578693703409694,0.15422508525956796
13065,Clinch,13065,13,2020-03-01,,
13067,Cobb,13067,13,2020-03-01,0.1071516675103518,0.15529170931422726
13069,Coffee,13069,13,2020-03-01,0.06906018744070856,0.17450927668728153
13071,Colquitt,13071,13,2020-03-01,0.08971526772947103,0.15721442885771542
13073,Columbia,13073,13,2020-03-01,0.08562513626948719,0.1866677856103837
13075,Cook,13075,13,2020-03-01,0.006007427111648375,0.1472632493483927
13077,Coweta,13077,13,2020-03-01,0.08329549833894183,0.17875551828741956
13079,Crawford,13079,13,2020-03-01,0.006688378626741293,0.19506781750924787
13081,Crisp,13081,13,2020-03-01,0.2241170381406567,0.1491926564919266
13083,Dade,13083,13,2020-03-01,0.22922119033937965,0.18784530386740325
13085,Dawson,13085,13,2020-03-01,0.05951944530372044,0.19621012233149424
13087,Decatur,13087,13,2020-03-01,0.0708509208600095,0.1509880703032511
13089,DeKalb,13089,13,2020-03-01,0.12061090863090887,0.15544590999919394
13091,Dodge,13091,13,2020-03-01,0.019692626389511705,0.19264348074996418
13093,Dooly,13093,13,2020-03-01,0.0751005045031421,0.15924457915598042
13095,Dougherty,13095,13,2020-03-01,0.055432217338954225,0.1545600269973847
13097,Douglas,13097,13,2020-03-01,0.11207596369751548,0.17834564860426924
