polygon_id,polygon_name,county_fips,state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
51001,Accomack,51001,51,2020-03-01,0.09609830572440958,0.17079207920792078
51003,Albemarle,51003,51,2020-03-01,0.08311429693398983,0.16161867684546954
51005,Alleghany,51005,51,2020-03-01,0.19219450984854264,0.2025056342959248
51007,Amelia,51007,51,2020-03-01,-0.0762826541753313,0.1932943865887732
51009,Amherst,51009,51,2020-03-01,-0.010688377614581876,0.19630670413488557
51011,Appomattox,51011,51,2020-03-01,-0.007382089306316269,0.18730407523510972
51013,Arlington,51013,51,2020-03-01,-0.03705494617396931,0.1719751189717839
51015,Augusta,51015,51,2020-03-01,0.046867466201021314,0.19699024556788017
51019,Bedford,51019,51,2020-03-01,-0.022994532639746695,0.20774417080250965
51023,Botetourt,51023,51,2020-03-01,0.02456728646151252,0.2003915104059345
51025,Brunswick,51025,51,2020-03-01,0.13342171719664186,0.2045364106645444
51027,Buchanan,51027,51,2020-03-01,0.07654479546631053,0.3244225279003374
51029,Buckingham,51029,51,2020-03-01,-0.0744711498193369,0.17444933920704844
51031,Campbell,51031,51,2020-03-01,0.042978549757704015,0.17605797101449278
51033,Caroline,51033,51,2020-03-01,0.14974008665441316,0.1866275451231439
51035,Carroll,51035,51,2020-03-01,0.021176896270052478,0.21431143114311438
51037,Charlotte,51037,51,2020-03-01,0.016166327753197852,0.19357326478149103
51041,Chesterfield,51041,51,2020-03-01,0.07963756151609346,0.17041551010858347
51043,Clarke,51043,51,2020-03-01,-0.0004694281552317653,0.18451816745655614
51047,Culpeper,51047,51,2020-03-01,-0.012233766083102,0.17399639807122527
51049,Cumberland,51049,51,2020-03-01,0.05804299865465428,0.17973959987297555
51051,Dickenson,51051,51,2020-03-01,0.06490004329330522,0.25819424894429926
51053,Dinwiddie,51053,51,2020-03-01,0.0596882998065599,0.18713281325243183
51057,Essex,51057,51,2020-03-01,-0.04932387087654998,0.18422284644194753
51059,Fairfax,51059,51,2020-03-01,0.007208353101931077,0.1511910128616269
51061,Fauquier,51061,51,2020-03-01,0.025121889594665592,0.1691377664651607
51063,Floyd,51063,51,2020-03-01,0.061228646665864535,0.2332286611475878
51065,Fluvanna,51065,51,2020-03-01,0.09614355159506403,0.18980312973245833
51067,Franklin,51067,51,2020-03-01,0.017542929529859246,0.2132247772032127
51069,Frederick,51069,51,2020-03-01,0.09422754110125527,0.17506209044772736
51071,Giles,51071,51,2020-03-01,0.02085155860558155,0.19592708162259811
51073,Gloucester,51073,51,2020-03-01,-0.007918233329301468,0.20570935612893113
51075,Goochland,51075,51,2020-03-01,-0.04284035113327833,0.18379902589079725
51077,Grayson,51077,51,2020-03-01,-0.08952518021285481,0.22848167539267017
51079,Greene,51079,51,2020-03-01,-0.05036896834287897,0.16713766653209527
51081,Greensville,51081,51,2020-03-01,0.30546404213067885,0.16266964445524432
51083,Halifax,51083,51,2020-03-01,0.042707741364008164,0.1717287801674602
51085,Hanover,51085,51,2020-03-01,0.08658740517957499,0.17522516754172537
51087,Henrico,51087,51,2020-03-01,0.0956846362076289,0.16555862799317522
51089,Henry,51089,51,2020-03-01,0.020625837880907303,0.21600285108009432
51093,Isle of Wight,51093,51,2020-03-01,0.03600326495232998,0.18092981936630143
51095,James City,51095,51,2020-03-01,0.11374234933143934,0.16980280964041763
51099,King George,51099,51,2020-03-01,-0.03898646169473407,0.21593403333926556
51101,King William,51101,51,2020-03-01,0.012655608384653795,0.16080777860882572
51103,Lancaster,51103,51,2020-03-01,0.10575321059913177,0.13532128042576505
51105,Lee,51105,51,2020-03-01,0.049303414332882586,0.2246232269503546
51107,Loudoun,51107,51,2020-03-01,0.0092356758150179,0.15912726509847117
51109,Louisa,51109,51,2020-03-01,0.004815130377842633,0.19504347826086954
51111,Lunenburg,51111,51,2020-03-01,-0.001470481610143903,0.18349724154473496
51113,Madison,51113,51,2020-03-01,-0.02627713754073146,0.18618159584225003
51117,Mecklenburg,51117,51,2020-03-01,0.14026927683730228,0.1873904033157979
51119,Middlesex,51119,51,2020-03-01,-0.0071783116876366635,0.2311584553928096
51121,Montgomery,51121,51,2020-03-01,0.05036946131779181,0.1882368643502247
51125,Nelson,51125,51,2020-03-01,0.1159800929534347,0.1727371864776445
51127,New Kent,51127,51,2020-03-01,0.10591634223811507,0.1899745114698386
51131,Northampton,51131,51,2020-03-01,-0.005533023779069841,0.1841276978417266
51133,Northumberland,51133,51,2020-03-01,-0.03952200929020089,0.220962389380531
51135,Nottoway,51135,51,2020-03-01,0.07365682729850796,0.18025430067314885
51137,Orange,51137,51,2020-03-01,-0.0517460160179912,0.21963108095192588
51139,Page,51139,51,2020-03-01,0.020582589067693773,0.20071400238000794
51141,Patrick,51141,51,2020-03-01,0.0060060788276604,0.2536990256225189
51143,Pittsylvania,51143,51,2020-03-01,0.02228042040431769,0.16894955146136775
