level,gadm_code,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
1,PER.10_1,2020-03-01,-0.036,0.158
1,PER.10_1,2020-03-02,0.04,0.118
1,PER.10_1,2020-03-03,0.026,0.126
1,PER.10_1,2020-03-04,0.017,0.132
1,PER.10_1,2020-03-05,0.015,0.129
1,PER.10_1,2020-03-06,0.021,0.125
1,PER.10_1,2020-03-07,0.02,0.131
1,PER.10_1,2020-03-08,0.008,0.14
1,PER.10_1,2020-03-09,-0.005,0.123
1,PER.10_1,2020-03-10,0.013,0.133
1,PER.10_1,2020-03-11,-0.01,0.146
1,PER.10_1,2020-03-12,-0.045,0.151
1,PER.10_1,2020-03-13,-0.04,0.15
1,PER.10_1,2020-03-14,-0.069,0.165
1,PER.10_1,2020-03-15,-0.09,0.182
1,PER.10_1,2020-03-16,-0.041,0.178
1,PER.10_1,2020-03-17,-0.402,0.357
1,PER.10_1,2020-03-18,-0.539,0.413
1,PER.10_1,2020-03-19,-0.583,0.438
1,PER.10_1,2020-03-20,-0.604,0.448
1,PER.10_1,2020-03-21,-0.594,0.449
1,PER.10_1,2020-03-22,-0.63,0.478
1,PER.10_1,2020-03-23,-0.592,0.436
1,PER.10_1,2020-03-24,-0.571,0.438
1,PER.10_1,2020-03-25,-0.556,0.436
1,PER.10_1,2020-03-26,-0.562,0.428
1,PER.10_1,2020-03-27,-0.553,0.407
1,PER.10_1,2020-03-28,-0.566,0.417
1,PER.10_1,2020-03-29,-0.592,0.446
1,PER.10_1,2020-03-30,-0.562,0.413
1,PER.10_1,2020-03-31,-0.554,0.421
1,PER.10_1,2020-04-01,-0.57,0.452
1,PER.10_1,2020-04-02,-0.554,0.422
1,PER.10_1,2020-04-03,-0.591,0.457
1,PER.10_1,2020-04-04,-0.613,0.475
1,PER.10_1,2020-04-05,-0.719,0.617
1,PER.10_1,2020-04-06,-0.571,0.432
1,PER.10_1,2020-04-07,-0.581,0.46
1,PER.10_1,2020-04-08,-0.531,0.415
1,PER.10_1,2020-04-09,-0.73,0.638
1,PER.10_1,2020-04-10,-0.75,0.651
1,PER.10_1,2020-04-11,-0.579,0.427
1,PER.10_1,2020-04-12,-0.741,0.637
1,PER.10_1,2020-04-13,-0.542,0.404
1,PER.10_1,2020-04-14,-0.541,0.437
1,PER.10_1,2020-04-15,-0.543,0.44
1,PER.10_1,2020-04-16,-0.572,0.455
1,PER.10_1,2020-04-17,-0.572,0.434
1,PER.10_1,2020-04-18,-0.558,0.424
1,PER.10_1,2020-04-19,-0.713,0.614
1,PER.10_1,2020-04-20,-0.528,0.403
1,PER.10_1,2020-04-21,-0.615,0.49
1,PER.10_1,2020-04-22,-0.528,0.424
1,PER.10_1,2020-04-23,-0.549,0.437
1,PER.10_1,2020-04-24,-0.543,0.425
1,PER.10_1,2020-04-25,-0.538,0.411
1,PER.10_1,2020-04-26,-0.727,0.63
1,PER.10_1,2020-04-27,-0.514,0.394
1,PER.10_1,2020-04-28,-0.51,0.412
1,PER.10_1,2020-04-29,-0.509,0.414
1,PER.10_1,2020-04-30,-0.521,0.411
1,PER.10_1,2020-05-01,-0.573,0.448
1,PER.10_1,2020-05-02,-0.544,0.41
1,PER.10_1,2020-05-03,-0.726,0.627
1,PER.10_1,2020-05-04,-0.518,0.386
1,PER.10_1,2020-05-05,-0.502,0.387
1,PER.10_1,2020-05-06,-0.496,0.401
1,PER.10_1,2020-05-07,-0.533,0.434
1,PER.10_1,2020-05-08,-0.502,0.39
1,PER.10_1,2020-05-09,-0.452,0.356
1,PER.10_1,2020-05-10,-0.697,0.582
1,PER.10_1,2020-05-11,-0.479,0.374
1,PER.10_1,2020-05-12,-0.44,0.382
