level,gadm_code,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2,ZAF.1.1_1,2020-03-01,0.078,0.138
2,ZAF.1.1_1,2020-03-02,0.068,0.098
2,ZAF.1.1_1,2020-03-03,0.024,0.095
2,ZAF.1.1_1,2020-03-04,-0.011,0.113
2,ZAF.1.1_1,2020-03-05,0.018,0.124
2,ZAF.1.1_1,2020-03-06,-0.039,0.092
2,ZAF.1.1_1,2020-03-07,0.0,0.122
2,ZAF.1.1_1,2020-03-08,0.07,0.161
2,ZAF.1.1_1,2020-03-09,-0.048,0.11
2,ZAF.1.1_1,2020-03-10,0.001,0.119
2,ZAF.1.1_1,2020-03-11,-0.019,0.132
2,ZAF.1.1_1,2020-03-12,-0.024,0.127
2,ZAF.1.1_1,2020-03-13,-0.028,0.095
2,ZAF.1.1_1,2020-03-14,-0.009,0.152
2,ZAF.1.1_1,2020-03-15,-0.011,0.173
2,ZAF.1.1_1,2020-03-16,-0.004,0.133
2,ZAF.1.1_1,2020-03-17,-0.075,0.122
2,ZAF.1.1_1,2020-03-18,0.004,0.108
2,ZAF.1.1_1,2020-03-19,-0.025,0.127
2,ZAF.1.1_1,2020-03-20,-0.018,0.122
2,ZAF.1.1_1,2020-03-21,-0.124,0.147
2,ZAF.1.1_1,2020-03-22,-0.044,0.179
2,ZAF.1.1_1,2020-03-23,-0.014,0.128
2,ZAF.1.1_1,2020-03-24,-0.05,0.144
2,ZAF.1.1_1,2020-03-25,0.048,0.132
2,ZAF.1.1_1,2020-03-26,0.095,0.126
2,ZAF.1.1_1,2020-03-27,-0.431,0.307
2,ZAF.1.1_1,2020-03-28,-0.468,0.318
2,ZAF.1.1_1,2020-03-29,-0.494,0.361
2,ZAF.1.1_1,2020-03-30,-0.371,0.281
2,ZAF.1.1_1,2020-03-31,-0.345,0.252
2,ZAF.1.1_1,2020-04-01,-0.344,0.292
2,ZAF.1.1_1,2020-04-02,-0.377,0.296
2,ZAF.1.1_1,2020-04-03,-0.434,0.254
