polygon_id,polygon_name,county_fips,state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
35001,Bernalillo,35001,35,2020-03-01,0.09608717005805607,0.16988606102107584
35005,Chaves,35005,35,2020-03-01,0.034065503423272206,0.17490830909320854
35006,Cibola,35006,35,2020-03-01,0.5229212826197583,0.1168958742632613
35007,Colfax,35007,35,2020-03-01,0.2804326362874527,0.16419612314709237
35009,Curry,35009,35,2020-03-01,0.08374299701435056,0.14976395897769818
35013,Do-a Ana,35013,35,2020-03-01,0.08562711261702129,0.16050242373925386
35015,Eddy,35015,35,2020-03-01,0.06378663770908025,0.15048286108458034
35017,Grant,35017,35,2020-03-01,0.07749021060209488,0.22556390977443608
35019,Guadalupe,35019,35,2020-03-01,-0.03291673551095732,0.09872611464968153
35025,Lea,35025,35,2020-03-01,0.06996720588163663,0.14629151455792008
35027,Lincoln,35027,35,2020-03-01,0.19400551618528153,0.14829659318637273
35029,Luna,35029,35,2020-03-01,0.22633893224802584,0.16671392117947262
35031,McKinley,35031,35,2020-03-01,0.2501817042650831,0.13212582734324957
35035,Otero,35035,35,2020-03-01,0.07338312828049919,0.18423827095413808
35037,Quay,35037,35,2020-03-01,0.6987321132583278,0.14721723518850988
35039,Rio Arriba,35039,35,2020-03-01,0.132519097177555,0.15467625899280568
35041,Roosevelt,35041,35,2020-03-01,0.03691539997163252,0.16544117647058823
35043,Sandoval,35043,35,2020-03-01,0.11167996972034346,0.18975249674337819
35045,San Juan,35045,35,2020-03-01,0.04645827486395769,0.1633912298807668
35047,San Miguel,35047,35,2020-03-01,0.19368990947491183,0.1936528497409326
35049,Santa Fe,35049,35,2020-03-01,0.10349118646776816,0.1511391047976414
35051,Sierra,35051,35,2020-03-01,0.09248720002635386,0.19955282280603692
35053,Socorro,35053,35,2020-03-01,0.2094186837542337,0.15585168018539977
35055,Taos,35055,35,2020-03-01,0.10966609229416881,0.14972875226039783
35057,Torrance,35057,35,2020-03-01,0.5931906561470501,0.16767805812839348
35061,Valencia,35061,35,2020-03-01,0.13826921905014866,0.16153659718856034
35001,Bernalillo,35001,35,2020-03-02,0.03771838796939968,0.12337589741844858
35005,Chaves,35005,35,2020-03-02,0.03539868523182104,0.10719165321078127
35006,Cibola,35006,35,2020-03-02,0.8108243816270353,0.08965438576479981
35007,Colfax,35007,35,2020-03-02,0.2909381439331036,0.1496881496881497
35009,Curry,35009,35,2020-03-02,0.07199596731292983,0.09205776173285199
35013,Do-a Ana,35013,35,2020-03-02,0.047094988146007585,0.11166443825020203
35015,Eddy,35015,35,2020-03-02,0.16919248184434618,0.08472208362438878
35017,Grant,35017,35,2020-03-02,0.05308997830604892,0.15870683321087434
35019,Guadalupe,35019,35,2020-03-02,,
35025,Lea,35025,35,2020-03-02,0.06085284182064911,0.09685374149659863
35027,Lincoln,35027,35,2020-03-02,0.05715940924735218,0.1433868974042027
35029,Luna,35029,35,2020-03-02,0.3305203289414721,0.13183649971214736
35031,McKinley,35031,35,2020-03-02,0.2587563533052988,0.09192239858906524
35035,Otero,35035,35,2020-03-02,0.10758341311257115,0.1195666362093721
35037,Quay,35037,35,2020-03-02,1.9275320998631176,0.11384820239680425
35039,Rio Arriba,35039,35,2020-03-02,0.0730242236827892,0.1139240506329114
35041,Roosevelt,35041,35,2020-03-02,-0.005259745998006674,0.11852861035422343
35043,Sandoval,35043,35,2020-03-02,0.14784143444017928,0.12942236296134527
35045,San Juan,35045,35,2020-03-02,0.06593175107930618,0.10759940051132856
35047,San Miguel,35047,35,2020-03-02,0.23632346547835378,0.12539640591966175
35049,Santa Fe,35049,35,2020-03-02,0.06045931958375847,0.11121032551343457
35051,Sierra,35051,35,2020-03-02,0.1409140647071013,0.16324062877871828
35053,Socorro,35053,35,2020-03-02,0.03411917982275772,0.11026545387042881
35055,Taos,35055,35,2020-03-02,0.07228758283208292,0.1002750687671918
35057,Torrance,35057,35,2020-03-02,0.508561729302122,0.12612025419586118
35061,Valencia,35061,35,2020-03-02,0.15957536624488694,0.10437375745526838
35001,Bernalillo,35001,35,2020-03-03,0.09305186629251995,0.12015562090901602
35005,Chaves,35005,35,2020-03-03,0.07481947622332237,0.11447852760736195
35006,Cibola,35006,35,2020-03-03,0.39854822697603065,0.08565531475748193
35007,Colfax,35007,35,2020-03-03,0.21377621530059795,0.1320754716981132
35009,Curry,35009,35,2020-03-03,0.1603333254998186,0.09635036496350365
35013,Do-a Ana,35013,35,2020-03-03,0.04639651761616855,0.11697286364402493
35015,Eddy,35015,35,2020-03-03,0.08467960318830492,0.09040200038468936
35017,Grant,35017,35,2020-03-03,0.014813399591291408,0.15096359743040685
35019,Guadalupe,35019,35,2020-03-03,,
35025,Lea,35025,35,2020-03-03,0.04349601526165222,0.09535431745497391
35027,Lincoln,35027,35,2020-03-03,0.12868442762234827,0.1430983537357535
35029,Luna,35029,35,2020-03-03,0.13206045658727436,0.133371658522564
35031,McKinley,35031,35,2020-03-03,0.22747887855619353,0.07981621968158992
35035,Otero,35035,35,2020-03-03,0.06114744951475715,0.1262174256383259
35037,Quay,35037,35,2020-03-03,0.5460365414132649,0.10647181628392484
35039,Rio Arriba,35039,35,2020-03-03,0.10402114770516839,0.09203270583761172
35041,Roosevelt,35041,35,2020-03-03,0.2068944834022817,0.10377358490566038
35043,Sandoval,35043,35,2020-03-03,0.16825747555881962,0.11772297891036906
35045,San Juan,35045,35,2020-03-03,0.09316987528946245,0.10409341206130167
35047,San Miguel,35047,35,2020-03-03,0.3868788081912392,0.11825533607318045
35049,Santa Fe,35049,35,2020-03-03,0.10005209053253107,0.10628636684974713
35051,Sierra,35051,35,2020-03-03,0.13777493158834345,0.16392479435957696
35053,Socorro,35053,35,2020-03-03,0.22939682908688333,0.10677691892863564
35055,Taos,35055,35,2020-03-03,0.1781395837416616,0.09515965534718702
35057,Torrance,35057,35,2020-03-03,0.38174738751511955,0.127838519764508
35061,Valencia,35061,35,2020-03-03,0.16920506671223545,0.1037641103924798
35001,Bernalillo,35001,35,2020-03-04,0.07011265534466173,0.1152665908858067
35005,Chaves,35005,35,2020-03-04,0.07032492889375654,0.11496746203904555
35006,Cibola,35006,35,2020-03-04,0.07680877148879996,0.08589572192513367
35007,Colfax,35007,35,2020-03-04,0.2176024065863776,0.12076271186440678
35009,Curry,35009,35,2020-03-04,0.17583799781149306,0.09560511643161693
35013,Do-a Ana,35013,35,2020-03-04,-0.006857030002028643,0.11003638648202925
35015,Eddy,35015,35,2020-03-04,-0.0015657510555104593,0.10188751926040064
35017,Grant,35017,35,2020-03-04,0.08735916286225356,0.13578947368421052
35019,Guadalupe,35019,35,2020-03-04,,
35025,Lea,35025,35,2020-03-04,-0.02411426080736392,0.11925142665323937
35027,Lincoln,35027,35,2020-03-04,-0.026881388345683353,0.14361702127659576
35029,Luna,35029,35,2020-03-04,0.059618192562405525,0.12086371284352217
35031,McKinley,35031,35,2020-03-04,0.0988879962659316,0.07847924659923264
35035,Otero,35035,35,2020-03-04,0.049518069937976354,0.13004602235371465
35037,Quay,35037,35,2020-03-04,0.2503410850011804,0.09647495361781076
35039,Rio Arriba,35039,35,2020-03-04,0.0675356408411111,0.10489244241385877
35041,Roosevelt,35041,35,2020-03-04,0.17655281552796007,0.0967741935483871
35043,Sandoval,35043,35,2020-03-04,0.04394013989190643,0.1220666213460231
35045,San Juan,35045,35,2020-03-04,0.04574240890519819,0.10275622156810275
35047,San Miguel,35047,35,2020-03-04,0.143493239113486,0.12271540469973892
35049,Santa Fe,35049,35,2020-03-04,0.07326072986562142,0.09550515689546683
35051,Sierra,35051,35,2020-03-04,0.05875483591294279,0.15017878426698453
35053,Socorro,35053,35,2020-03-04,0.03822908562414229,0.10517120894479384
35055,Taos,35055,35,2020-03-04,0.09188716365086662,0.10346134411318847
35057,Torrance,35057,35,2020-03-04,0.05785064962076873,0.12838052815781104
35061,Valencia,35061,35,2020-03-04,0.010003275465454202,0.11016269936683498
35001,Bernalillo,35001,35,2020-03-05,0.030570176414625973,0.11569583623600023
35005,Chaves,35005,35,2020-03-05,0.06806910042663729,0.10485933503836317
35006,Cibola,35006,35,2020-03-05,0.05362957187440376,0.09682977257064093
35007,Colfax,35007,35,2020-03-05,0.03969543675578982,0.12765957446808512
35009,Curry,35009,35,2020-03-05,0.07024033948969129,0.10634081902245705
35013,Do-a Ana,35013,35,2020-03-05,0.022861380684817818,0.10144569541589744
35015,Eddy,35015,35,2020-03-05,0.033911327148594336,0.0905134899912968
35017,Grant,35017,35,2020-03-05,0.023659849473073088,0.15611814345991562
35019,Guadalupe,35019,35,2020-03-05,,
35025,Lea,35025,35,2020-03-05,0.013218493873492792,0.10022007787370917
35027,Lincoln,35027,35,2020-03-05,0.025501411325810595,0.13999181334424887
35029,Luna,35029,35,2020-03-05,0.031311071011168375,0.1114269471290506
35031,McKinley,35031,35,2020-03-05,0.06147053943587837,0.09028784427417688
35035,Otero,35035,35,2020-03-05,0.0312818075447749,0.11416546100223597
35037,Quay,35037,35,2020-03-05,0.07098848569728836,0.09979633401221996
35039,Rio Arriba,35039,35,2020-03-05,0.0999734246810981,0.09634331186055325
35041,Roosevelt,35041,35,2020-03-05,0.05716479151148709,0.09819004524886879
35043,Sandoval,35043,35,2020-03-05,0.028421011426789475,0.11839653660675141
35045,San Juan,35045,35,2020-03-05,0.04946496458607518,0.09710426001471276
35047,San Miguel,35047,35,2020-03-05,0.10452476172682806,0.1344882306268183
35049,Santa Fe,35049,35,2020-03-05,0.06982989946287323,0.09060484858378907
35051,Sierra,35051,35,2020-03-05,-0.03841765054145364,0.13290017720023625
35053,Socorro,35053,35,2020-03-05,0.008276456407595707,0.08500800284545618
35055,Taos,35055,35,2020-03-05,0.018649719858740428,0.10006317119393555
35057,Torrance,35057,35,2020-03-05,0.17973688213183334,0.09634498236614299
35061,Valencia,35061,35,2020-03-05,0.01641885406838538,0.107296655531855
35001,Bernalillo,35001,35,2020-03-06,0.005523806873311987,0.11204237267354894
35005,Chaves,35005,35,2020-03-06,0.045354481689084465,0.10160818713450293
35006,Cibola,35006,35,2020-03-06,0.036971701940196916,0.0890603085553997
35007,Colfax,35007,35,2020-03-06,0.06711532592167853,0.11825726141078838
35009,Curry,35009,35,2020-03-06,0.011830769197862315,0.10052562417871222
35013,Do-a Ana,35013,35,2020-03-06,0.02186752638092187,0.10561603910446589
35015,Eddy,35015,35,2020-03-06,0.024116952341383918,0.07620817843866169
35017,Grant,35017,35,2020-03-06,-0.0036849629914294637,0.16993464052287582
35019,Guadalupe,35019,35,2020-03-06,,
35025,Lea,35025,35,2020-03-06,-0.025714076419726506,0.08656231289025748
35027,Lincoln,35027,35,2020-03-06,0.04059192210446784,0.11372064276885044
35029,Luna,35029,35,2020-03-06,0.0189736310741803,0.12070434535643286
35031,McKinley,35031,35,2020-03-06,0.0517345790547307,0.07818030397668124
35035,Otero,35035,35,2020-03-06,0.022728203523406907,0.11116535013756988
35037,Quay,35037,35,2020-03-06,-0.015606572284319985,0.13250517598343686
35039,Rio Arriba,35039,35,2020-03-06,0.03257391071425391,0.10407328006236603
35041,Roosevelt,35041,35,2020-03-06,0.07078710146166667,0.0826558265582656
35043,Sandoval,35043,35,2020-03-06,0.026005490371544582,0.11589953529541935
35045,San Juan,35045,35,2020-03-06,0.051447723434797456,0.09471350843017398
35047,San Miguel,35047,35,2020-03-06,0.04972582800556079,0.12441658887851713
35049,Santa Fe,35049,35,2020-03-06,0.03391568751132354,0.0952264780027649
35051,Sierra,35051,35,2020-03-06,0.01808627751554902,0.14780058651026395
35053,Socorro,35053,35,2020-03-06,-0.022126228746611906,0.0853811659192825
35055,Taos,35055,35,2020-03-06,0.1106261438284052,0.09274719540829637
35057,Torrance,35057,35,2020-03-06,0.05922687383933855,0.09825012040455931
35061,Valencia,35061,35,2020-03-06,0.057088967524468424,0.10625501202886928
35001,Bernalillo,35001,35,2020-03-07,0.04712033644396329,0.14105450700916283
35005,Chaves,35005,35,2020-03-07,0.024886245483825658,0.13653273809523808
35006,Cibola,35006,35,2020-03-07,0.1889938898773969,0.10737269955967031
35007,Colfax,35007,35,2020-03-07,0.1309884476629958,0.15478615071283094
35009,Curry,35009,35,2020-03-07,0.09402715430327982,0.12954288483282184
35013,Do-a Ana,35013,35,2020-03-07,0.07197554568308956,0.1290532465807994
35015,Eddy,35015,35,2020-03-07,0.06509453611199335,0.10641579272054288
35017,Grant,35017,35,2020-03-07,0.032085580821108524,0.18756936736958935
35019,Guadalupe,35019,35,2020-03-07,,
35025,Lea,35025,35,2020-03-07,0.052824232243320515,0.1181645678799379
35027,Lincoln,35027,35,2020-03-07,-0.05199445118513663,0.15729913240286683
35029,Luna,35029,35,2020-03-07,0.04440931644410941,0.12980769230769232
35031,McKinley,35031,35,2020-03-07,0.11780666752203489,0.10503376085170235
