level,gadm_code,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2,PER.1.2_1,2020-03-11,-0.138,0.176
2,PER.1.2_1,2020-03-12,0.017,0.148
2,PER.1.2_1,2020-03-13,-0.077,0.125
2,PER.1.2_1,2020-03-14,-0.127,0.172
2,PER.1.2_1,2020-03-15,-0.263,0.123
2,PER.1.2_1,2020-03-16,-0.025,0.121
2,PER.1.2_1,2020-03-17,-0.312,0.275
2,PER.1.2_1,2020-03-18,,
2,PER.1.2_1,2020-03-19,,
2,PER.1.2_1,2020-03-20,,
2,PER.1.2_1,2020-03-21,,
2,PER.1.2_1,2020-03-22,,
2,PER.1.2_1,2020-03-23,,
2,PER.1.2_1,2020-03-24,,
2,PER.1.2_1,2020-03-25,,
2,PER.1.2_1,2020-03-26,,
2,PER.1.2_1,2020-03-27,,
2,PER.1.2_1,2020-03-28,,
2,PER.1.2_1,2020-03-29,,
2,PER.1.2_1,2020-03-30,,
2,PER.1.2_1,2020-03-31,,
2,PER.1.2_1,2020-04-01,,
2,PER.1.2_1,2020-04-02,,
2,PER.1.2_1,2020-04-03,,
2,PER.1.2_1,2020-04-04,,
2,PER.1.2_1,2020-04-05,,
2,PER.1.2_1,2020-04-06,,
2,PER.1.2_1,2020-04-07,,
2,PER.1.2_1,2020-04-08,,
2,PER.1.2_1,2020-04-09,,
2,PER.1.2_1,2020-04-10,,
2,PER.1.2_1,2020-04-11,,
2,PER.1.2_1,2020-04-12,,
2,PER.1.2_1,2020-04-13,,
2,PER.1.2_1,2020-04-14,,
2,PER.1.2_1,2020-04-15,,
2,PER.1.2_1,2020-04-16,,
2,PER.1.2_1,2020-04-17,,
2,PER.1.2_1,2020-04-18,,
2,PER.1.2_1,2020-04-19,,
2,PER.1.2_1,2020-04-20,,
2,PER.1.2_1,2020-04-21,,
2,PER.1.2_1,2020-04-22,,
2,PER.1.2_1,2020-04-23,,
2,PER.1.2_1,2020-04-24,,
2,PER.1.2_1,2020-04-25,,
2,PER.1.2_1,2020-04-26,,
2,PER.1.2_1,2020-04-27,,
2,PER.1.2_1,2020-04-28,,
2,PER.1.2_1,2020-04-29,,
2,PER.1.2_1,2020-04-30,,
2,PER.1.2_1,2020-05-01,,
2,PER.1.2_1,2020-05-02,,
2,PER.1.2_1,2020-05-03,,
2,PER.1.2_1,2020-05-04,,
2,PER.1.2_1,2020-05-05,,
2,PER.1.2_1,2020-05-06,,
2,PER.1.2_1,2020-05-07,,
2,PER.1.2_1,2020-05-08,,
2,PER.1.2_1,2020-05-09,,
2,PER.1.2_1,2020-05-10,,
2,PER.1.2_1,2020-05-11,,
2,PER.1.2_1,2020-05-12,,
2,PER.1.2_1,2020-05-13,,
2,PER.1.2_1,2020-05-14,,
2,PER.1.2_1,2020-05-15,,
2,PER.1.2_1,2020-05-16,,
2,PER.1.2_1,2020-05-17,,
