polygon_id,polygon_name,county_fips,state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
2016,Aleutians West,02016,02,2020-03-01,0.02559283924000664,0.2671957671957672
2020,Anchorage,02020,02,2020-03-01,0.04867804004409035,0.1860919390545644
2050,Bethel,02050,02,2020-03-01,-0.1396171393762064,0.1925233644859813
2090,Fairbanks North Star,02090,02,2020-03-01,0.04942645025342343,0.16632358995471389
2110,Juneau,02110,02,2020-03-01,-0.00555021888880479,0.21209016393442623
2122,Kenai Peninsula,02122,02,2020-03-01,-0.08253528456061537,0.24607329842931938
2130,Ketchikan Gateway,02130,02,2020-03-01,-0.06744808066704998,0.2618556701030928
2150,Kodiak Island,02150,02,2020-03-01,-0.003433883048477819,0.23774509803921567
2170,Matanuska-Susitna,02170,02,2020-03-01,0.01743307454707362,0.196070055531824
2180,Nome,02180,02,2020-03-01,,
2185,North Slope,02185,02,2020-03-01,0.15954122527509698,0.11971830985915492
2261,Valdez-Cordova,02261,02,2020-03-01,,
2016,Aleutians West,02016,02,2020-03-02,0.16376308777884688,0.2462686567164179
2020,Anchorage,02020,02,2020-03-02,0.028606248844388414,0.14069767441860465
2050,Bethel,02050,02,2020-03-02,-0.10322870601878077,0.15145985401459855
2090,Fairbanks North Star,02090,02,2020-03-02,0.00662324619646983,0.12573344509639564
2110,Juneau,02110,02,2020-03-02,0.06645944560536139,0.13020277481323372
2122,Kenai Peninsula,02122,02,2020-03-02,0.014850837245217583,0.16654163540885222
2130,Ketchikan Gateway,02130,02,2020-03-02,-0.07227864811216742,0.1522198731501057
2150,Kodiak Island,02150,02,2020-03-02,-0.10062955022646639,0.16009852216748768
2170,Matanuska-Susitna,02170,02,2020-03-02,0.00942092475481503,0.1543313708999159
2180,Nome,02180,02,2020-03-02,-0.04464610610717028,0.12624584717607973
2185,North Slope,02185,02,2020-03-02,0.16673623913625746,0.09466437177280551
2261,Valdez-Cordova,02261,02,2020-03-02,,
2016,Aleutians West,02016,02,2020-03-03,-0.04872290285435836,0.24754901960784315
2020,Anchorage,02020,02,2020-03-03,0.05441067224395977,0.12146529562982006
2050,Bethel,02050,02,2020-03-03,-0.006125509528040705,0.14234234234234233
2090,Fairbanks North Star,02090,02,2020-03-03,0.019755301924827426,0.1095890410958904
2110,Juneau,02110,02,2020-03-03,0.03788148939972956,0.12420382165605096
2122,Kenai Peninsula,02122,02,2020-03-03,0.01539285245182412,0.15703703703703703
2130,Ketchikan Gateway,02130,02,2020-03-03,0.04586523075562296,0.14688128772635814
2150,Kodiak Island,02150,02,2020-03-03,-0.0753496641150506,0.1783132530120482
2170,Matanuska-Susitna,02170,02,2020-03-03,0.0982242255034862,0.1311612364243943
2180,Nome,02180,02,2020-03-03,,
2185,North Slope,02185,02,2020-03-03,0.112118203836806,0.11206896551724138
2261,Valdez-Cordova,02261,02,2020-03-03,,
2016,Aleutians West,02016,02,2020-03-04,-0.03306680174150036,0.2896039603960396
2020,Anchorage,02020,02,2020-03-04,0.01647679080908645,0.11931087683209052
2050,Bethel,02050,02,2020-03-04,0.1299765921716021,0.13099630996309963
2090,Fairbanks North Star,02090,02,2020-03-04,-0.010401240697484807,0.1184814351272424
2110,Juneau,02110,02,2020-03-04,0.08832184611222559,0.11657754010695187
2122,Kenai Peninsula,02122,02,2020-03-04,0.04338614803940557,0.1602658788774003
2130,Ketchikan Gateway,02130,02,2020-03-04,0.014920386587586845,0.16666666666666666
2150,Kodiak Island,02150,02,2020-03-04,-0.04120648821215415,0.1707920792079208
2170,Matanuska-Susitna,02170,02,2020-03-04,0.04947381286936005,0.13100252737994944
2180,Nome,02180,02,2020-03-04,-0.0824716766128621,0.13666666666666666
2185,North Slope,02185,02,2020-03-04,0.10141114487577918,0.10309278350515463
2261,Valdez-Cordova,02261,02,2020-03-04,,
2016,Aleutians West,02016,02,2020-03-05,-0.009857502799197261,0.2803970223325062
2020,Anchorage,02020,02,2020-03-05,0.003721617199038281,0.12041884816753927
2050,Bethel,02050,02,2020-03-05,0.08705843342809533,0.13200723327305605
2090,Fairbanks North Star,02090,02,2020-03-05,-0.003567246101801705,0.12010008340283569
2110,Juneau,02110,02,2020-03-05,0.04386620936571475,0.13119834710743802
2122,Kenai Peninsula,02122,02,2020-03-05,0.02152532753041073,0.16532553035844916
2130,Ketchikan Gateway,02130,02,2020-03-05,-0.058341812714189936,0.1852589641434263
2150,Kodiak Island,02150,02,2020-03-05,-0.03359958519014927,0.1926829268292683
2170,Matanuska-Susitna,02170,02,2020-03-05,-0.014329771384639964,0.1345668629100084
2180,Nome,02180,02,2020-03-05,-0.06726121979286541,0.11038961038961038
2185,North Slope,02185,02,2020-03-05,0.15315967200537578,0.09243697478991597
2261,Valdez-Cordova,02261,02,2020-03-05,,
2016,Aleutians West,02016,02,2020-03-06,0.03974852167494162,0.23373493975903614
2020,Anchorage,02020,02,2020-03-06,-0.017094101465616584,0.12788609543355567
2050,Bethel,02050,02,2020-03-06,-0.013875033442779782,0.14466546112115733
2090,Fairbanks North Star,02090,02,2020-03-06,0.0062751088515843306,0.10638297872340426
2110,Juneau,02110,02,2020-03-06,0.05383026147774241,0.11380400421496312
2122,Kenai Peninsula,02122,02,2020-03-06,-0.00990362016884144,0.17185185185185184
2130,Ketchikan Gateway,02130,02,2020-03-06,0.058396207651630325,0.12224448897795591
2150,Kodiak Island,02150,02,2020-03-06,-0.04379191693546582,0.1905940594059406
2170,Matanuska-Susitna,02170,02,2020-03-06,-0.012039281292886225,0.13890054553084347
2180,Nome,02180,02,2020-03-06,,
2185,North Slope,02185,02,2020-03-06,0.22658645015340775,0.09043478260869565
2261,Valdez-Cordova,02261,02,2020-03-06,,
2016,Aleutians West,02016,02,2020-03-07,0.11580891736001231,0.27163461538461536
2020,Anchorage,02020,02,2020-03-07,0.007597402204266099,0.16249197174052665
2050,Bethel,02050,02,2020-03-07,0.100139758954653,0.20220588235294118
2090,Fairbanks North Star,02090,02,2020-03-07,-0.01289547214603619,0.1607675906183369
2110,Juneau,02110,02,2020-03-07,0.011380851350421847,0.17404737384140062
2122,Kenai Peninsula,02122,02,2020-03-07,-0.024745024865864648,0.21735849056603773
2130,Ketchikan Gateway,02130,02,2020-03-07,0.02898050664408025,0.16135458167330677
2150,Kodiak Island,02150,02,2020-03-07,-0.02621829581686641,0.19298245614035087
2170,Matanuska-Susitna,02170,02,2020-03-07,0.013069590886669567,0.1905972045743329
2180,Nome,02180,02,2020-03-07,,
2185,North Slope,02185,02,2020-03-07,0.12554156405991534,0.09572649572649573
2261,Valdez-Cordova,02261,02,2020-03-07,,
2016,Aleutians West,02016,02,2020-03-08,0.03797017252384696,0.2868020304568528
2020,Anchorage,02020,02,2020-03-08,0.008713512550395609,0.19979093166078662
2050,Bethel,02050,02,2020-03-08,0.06666885711942007,0.2261682242990654
2090,Fairbanks North Star,02090,02,2020-03-08,0.02349600000383721,0.17829457364341086
2110,Juneau,02110,02,2020-03-08,-0.015003521662422713,0.225635593220339
2122,Kenai Peninsula,02122,02,2020-03-08,-0.13616270453342816,0.26905829596412556
2130,Ketchikan Gateway,02130,02,2020-03-08,0.15858433431896804,0.22334004024144868
2150,Kodiak Island,02150,02,2020-03-08,-0.10041593347769576,0.25064599483204136
2170,Matanuska-Susitna,02170,02,2020-03-08,-0.057544592211646185,0.24189419795221842
2180,Nome,02180,02,2020-03-08,-0.06850422266463006,0.18604651162790697
2185,North Slope,02185,02,2020-03-08,0.26125309324941504,0.10745233968804159
2261,Valdez-Cordova,02261,02,2020-03-08,,
2016,Aleutians West,02016,02,2020-03-09,0.08226252852230884,0.2526041666666667
2020,Anchorage,02020,02,2020-03-09,-0.06114589492681699,0.14993429697766097
2050,Bethel,02050,02,2020-03-09,-0.05685358594560894,0.13537906137184116
2090,Fairbanks North Star,02090,02,2020-03-09,-0.06191542630455866,0.1446700507614213
2110,Juneau,02110,02,2020-03-09,0.032872195129760966,0.15665236051502146
2122,Kenai Peninsula,02122,02,2020-03-09,-0.07971273462412946,0.18262806236080179
2130,Ketchikan Gateway,02130,02,2020-03-09,-0.0793768445718729,0.1750503018108652
2150,Kodiak Island,02150,02,2020-03-09,-0.19210268674588407,0.17191283292978207
2170,Matanuska-Susitna,02170,02,2020-03-09,-0.0792992915341745,0.18619246861924685
2180,Nome,02180,02,2020-03-09,-0.09339447815456615,0.12052117263843648
2185,North Slope,02185,02,2020-03-09,0.248067588658097,0.12227805695142378
2261,Valdez-Cordova,02261,02,2020-03-09,,
2016,Aleutians West,02016,02,2020-03-10,0.04100308264023315,0.24371859296482412
2020,Anchorage,02020,02,2020-03-10,-0.033884861614007715,0.13620959332638163
2050,Bethel,02050,02,2020-03-10,-0.07706814884909972,0.16787003610108303
2090,Fairbanks North Star,02090,02,2020-03-10,-0.01638279420565244,0.13254035683942225
2110,Juneau,02110,02,2020-03-10,0.0779374227115028,0.13354363827549948
2122,Kenai Peninsula,02122,02,2020-03-10,-0.04979771213635748,0.16775599128540306
2130,Ketchikan Gateway,02130,02,2020-03-10,-0.06061547670793325,0.15353535353535352
2150,Kodiak Island,02150,02,2020-03-10,-0.15060577318919174,0.18581907090464547
2170,Matanuska-Susitna,02170,02,2020-03-10,-0.032427449796468964,0.16410912190963342
2180,Nome,02180,02,2020-03-10,-0.13362890839174307,0.10666666666666667
2185,North Slope,02185,02,2020-03-10,0.15038448754531034,0.11734693877551021
2261,Valdez-Cordova,02261,02,2020-03-10,,
2016,Aleutians West,02016,02,2020-03-11,-0.03691048140327122,0.26034063260340634
2020,Anchorage,02020,02,2020-03-11,-0.06340176309918603,0.13701324242821555
2050,Bethel,02050,02,2020-03-11,-0.027818258179598394,0.1504424778761062
2090,Fairbanks North Star,02090,02,2020-03-11,-0.01694304853212389,0.12054329371816638
2110,Juneau,02110,02,2020-03-11,0.07087834814741417,0.13575129533678756
2122,Kenai Peninsula,02122,02,2020-03-11,-0.02190803508698511,0.15997078159240322
2130,Ketchikan Gateway,02130,02,2020-03-11,0.10988108618585517,0.1419491525423729
2150,Kodiak Island,02150,02,2020-03-11,-0.1110557031480911,0.1769041769041769
2170,Matanuska-Susitna,02170,02,2020-03-11,-0.034051843568140935,0.15814353244520843
2180,Nome,02180,02,2020-03-11,-0.09385898016848256,0.09119496855345911
2185,North Slope,02185,02,2020-03-11,-0.013551737977314099,0.10374149659863946
2261,Valdez-Cordova,02261,02,2020-03-11,,
2016,Aleutians West,02016,02,2020-03-12,-0.12047034816294873,0.2736077481840194
2020,Anchorage,02020,02,2020-03-12,-0.0851655927501687,0.13827577252661646
2050,Bethel,02050,02,2020-03-12,0.006944307885339249,0.15357142857142858
2090,Fairbanks North Star,02090,02,2020-03-12,-0.04497153259495938,0.11593591905564925
2110,Juneau,02110,02,2020-03-12,0.07296420620368628,0.12179487179487179
2122,Kenai Peninsula,02122,02,2020-03-12,-0.0597449288039796,0.17292126563649743
2130,Ketchikan Gateway,02130,02,2020-03-12,0.04357084724987132,0.16210526315789472
2150,Kodiak Island,02150,02,2020-03-12,-0.05854783443422153,0.17359413202933985
2170,Matanuska-Susitna,02170,02,2020-03-12,-0.06783358606790364,0.1550755939524838
2180,Nome,02180,02,2020-03-12,-0.12983247691857794,0.1254125412541254
2185,North Slope,02185,02,2020-03-12,0.06164323585643004,0.13114754098360656
2261,Valdez-Cordova,02261,02,2020-03-12,,
2016,Aleutians West,02016,02,2020-03-13,-0.07843331639022691,0.2907268170426065
2020,Anchorage,02020,02,2020-03-13,-0.04822738469895896,0.1421175252394512
2050,Bethel,02050,02,2020-03-13,0.008673182644273565,0.1413237924865832
2090,Fairbanks North Star,02090,02,2020-03-13,-0.03087022121291116,0.12166172106824925
2110,Juneau,02110,02,2020-03-13,0.037945112419244996,0.1225130890052356
2122,Kenai Peninsula,02122,02,2020-03-13,-0.010103811520978353,0.16162361623616237
2130,Ketchikan Gateway,02130,02,2020-03-13,-0.06183795888991642,0.17372881355932204
2150,Kodiak Island,02150,02,2020-03-13,-0.006536389735545188,0.14216867469879518
2170,Matanuska-Susitna,02170,02,2020-03-13,-0.09199236158036575,0.15021276595744681
2180,Nome,02180,02,2020-03-13,-0.2187779657633444,0.13953488372093023
2185,North Slope,02185,02,2020-03-13,-0.41649601142758275,0.22920203735144312
2261,Valdez-Cordova,02261,02,2020-03-13,,
2016,Aleutians West,02016,02,2020-03-14,-0.11004603731807697,0.2979274611398964
2020,Anchorage,02020,02,2020-03-14,-0.037482611260861734,0.17316977684979773
2050,Bethel,02050,02,2020-03-14,0.09172848467329266,0.17335766423357665
2090,Fairbanks North Star,02090,02,2020-03-14,-0.08194006573234743,0.1660264618011097
2110,Juneau,02110,02,2020-03-14,0.08314476501521095,0.16454352441613587
2122,Kenai Peninsula,02122,02,2020-03-14,-0.0017101625206779345,0.20146520146520147
2130,Ketchikan Gateway,02130,02,2020-03-14,-0.05454385084768541,0.19917864476386038
2150,Kodiak Island,02150,02,2020-03-14,0.030326857876775696,0.19854721549636803
2170,Matanuska-Susitna,02170,02,2020-03-14,-0.07028910815626697,0.1964512040557668
2180,Nome,02180,02,2020-03-14,-0.15683343669155453,0.17647058823529413
2185,North Slope,02185,02,2020-03-14,-0.29194182121230833,0.18537414965986396
2261,Valdez-Cordova,02261,02,2020-03-14,,
2016,Aleutians West,02016,02,2020-03-15,-0.0489853614501861,0.2773722627737226
2020,Anchorage,02020,02,2020-03-15,-0.06146789862003484,0.219502566127122
2050,Bethel,02050,02,2020-03-15,0.03208699399410297,0.21039448966812777
2090,Fairbanks North Star,02090,02,2020-03-15,-0.06202231443763145,0.19342442356959863
2110,Juneau,02110,02,2020-03-15,0.0719776903502571,0.2242798353909465
2122,Kenai Peninsula,02122,02,2020-03-15,0.004929317329713154,0.22246696035242292
2130,Ketchikan Gateway,02130,02,2020-03-15,0.04921649198423812,0.23770491803278687
2150,Kodiak Island,02150,02,2020-03-15,0.018962104025437052,0.24129353233830847
2170,Matanuska-Susitna,02170,02,2020-03-15,-0.06784147343648453,0.23705263157894738
2180,Nome,02180,02,2020-03-15,,
2185,North Slope,02185,02,2020-03-15,0.149027167893639,0.131175468483816
2261,Valdez-Cordova,02261,02,2020-03-15,,
2016,Aleutians West,02016,02,2020-03-16,-0.05622963060158669,0.2923076923076923
2020,Anchorage,02020,02,2020-03-16,-0.08405114316558573,0.15783981215757892
2050,Bethel,02050,02,2020-03-16,-0.10648969254234879,0.1709090909090909
2090,Fairbanks North Star,02090,02,2020-03-16,-0.07972267006302745,0.1459412780656304
2110,Juneau,02110,02,2020-03-16,0.017689840915557083,0.17440660474716202
2122,Kenai Peninsula,02122,02,2020-03-16,-0.060159289384911316,0.18135469774217042
2130,Ketchikan Gateway,02130,02,2020-03-16,-0.13908743329139509,0.20625
2150,Kodiak Island,02150,02,2020-03-16,-0.23337307871498084,0.16461916461916462
2170,Matanuska-Susitna,02170,02,2020-03-16,-0.11482342346397165,0.18228279386712096
2180,Nome,02180,02,2020-03-16,,
2185,North Slope,02185,02,2020-03-16,0.22119042541221967,0.12116040955631399
2261,Valdez-Cordova,02261,02,2020-03-16,,
2016,Aleutians West,02016,02,2020-03-17,-0.07150044791101307,0.27427184466019416
2020,Anchorage,02020,02,2020-03-17,-0.16879223560178633,0.1849351337039979
2050,Bethel,02050,02,2020-03-17,-0.13864326430539564,0.19349005424954793
2090,Fairbanks North Star,02090,02,2020-03-17,-0.11370888499387871,0.15639810426540285
2110,Juneau,02110,02,2020-03-17,0.08331635109572663,0.16201716738197425
2122,Kenai Peninsula,02122,02,2020-03-17,-0.11597749025002754,0.18710134656272148
2130,Ketchikan Gateway,02130,02,2020-03-17,-0.07439918733816148,0.19126819126819128
2150,Kodiak Island,02150,02,2020-03-17,-0.17729286255272073,0.18421052631578946
2170,Matanuska-Susitna,02170,02,2020-03-17,-0.08319781252776441,0.19387326898866974
2180,Nome,02180,02,2020-03-17,,
2185,North Slope,02185,02,2020-03-17,0.18096969976494043,0.12283737024221453
2261,Valdez-Cordova,02261,02,2020-03-17,,
2016,Aleutians West,02016,02,2020-03-18,-0.1502541741064291,0.31218274111675126
2020,Anchorage,02020,02,2020-03-18,-0.1964809171677365,0.19400630914826497
2050,Bethel,02050,02,2020-03-18,-0.0869284444639526,0.19748653500897667
2090,Fairbanks North Star,02090,02,2020-03-18,-0.16282225127656133,0.17926565874730022
2110,Juneau,02110,02,2020-03-18,-0.07336906789350484,0.19008264462809918
2122,Kenai Peninsula,02122,02,2020-03-18,-0.11430223369406507,0.21332388377037562
2130,Ketchikan Gateway,02130,02,2020-03-18,-0.14122597437739337,0.24740124740124741
2150,Kodiak Island,02150,02,2020-03-18,-0.12694257586194682,0.19559902200489
2170,Matanuska-Susitna,02170,02,2020-03-18,-0.17091612806521692,0.20739481512962177
2180,Nome,02180,02,2020-03-18,,
2185,North Slope,02185,02,2020-03-18,-0.018675396158952237,0.13604240282685512
2261,Valdez-Cordova,02261,02,2020-03-18,,
2016,Aleutians West,02016,02,2020-03-19,-0.12259481592100926,0.3178294573643411
2020,Anchorage,02020,02,2020-03-19,-0.23971837384868172,0.20696452036793692
2050,Bethel,02050,02,2020-03-19,-0.12542211171717785,0.18996415770609318
2090,Fairbanks North Star,02090,02,2020-03-19,-0.22199928858150833,0.19143468950749465
2110,Juneau,02110,02,2020-03-19,-0.034775221933694644,0.16507936507936508
2122,Kenai Peninsula,02122,02,2020-03-19,-0.21199862618238863,0.2239657631954351
2130,Ketchikan Gateway,02130,02,2020-03-19,-0.15411586336278033,0.20359281437125748
2150,Kodiak Island,02150,02,2020-03-19,-0.11381038603747591,0.1995249406175772
2170,Matanuska-Susitna,02170,02,2020-03-19,-0.235451652057912,0.20399490012749683
2180,Nome,02180,02,2020-03-19,,
2185,North Slope,02185,02,2020-03-19,0.006399884157887403,0.12006861063464837
2261,Valdez-Cordova,02261,02,2020-03-19,,
2016,Aleutians West,02016,02,2020-03-20,-0.06750383058723464,0.2694300518134715
2020,Anchorage,02020,02,2020-03-20,-0.19254448845333436,0.19051383399209487
2050,Bethel,02050,02,2020-03-20,-0.17971291080889285,0.19107142857142856
2090,Fairbanks North Star,02090,02,2020-03-20,-0.2639399641846067,0.20497165285651983
2110,Juneau,02110,02,2020-03-20,-0.14467170081564656,0.1893048128342246
2122,Kenai Peninsula,02122,02,2020-03-20,-0.16693625663255746,0.21525302922309336
2130,Ketchikan Gateway,02130,02,2020-03-20,-0.15703732140005913,0.20857699805068225
2150,Kodiak Island,02150,02,2020-03-20,-0.1573921014470209,0.17289719626168223
2170,Matanuska-Susitna,02170,02,2020-03-20,-0.22753994129962646,0.20488010096760623
2180,Nome,02180,02,2020-03-20,,
2185,North Slope,02185,02,2020-03-20,0.03080811377888796,0.13676731793960922
2261,Valdez-Cordova,02261,02,2020-03-20,,
2016,Aleutians West,02016,02,2020-03-21,-0.05668161374863431,0.32575757575757575
2020,Anchorage,02020,02,2020-03-21,-0.25197472948667893,0.269471441885235
2050,Bethel,02050,02,2020-03-21,-0.06219793380384488,0.22563176895306858
2090,Fairbanks North Star,02090,02,2020-03-21,-0.30937287773024347,0.2749021313614615
2110,Juneau,02110,02,2020-03-21,-0.1838611847926948,0.24392819429778248
2122,Kenai Peninsula,02122,02,2020-03-21,-0.22422316080883067,0.29270021261516654
2130,Ketchikan Gateway,02130,02,2020-03-21,-0.2639265484978657,0.29377431906614787
2150,Kodiak Island,02150,02,2020-03-21,-0.0917667513300457,0.24299065420560748
2170,Matanuska-Susitna,02170,02,2020-03-21,-0.2799543032571835,0.2952822240943555
2180,Nome,02180,02,2020-03-21,,
2185,North Slope,02185,02,2020-03-21,-0.02513008379696288,0.15114235500878734
2261,Valdez-Cordova,02261,02,2020-03-21,,
2016,Aleutians West,02016,02,2020-03-22,-0.11822525212594011,0.31926121372031663
2020,Anchorage,02020,02,2020-03-22,-0.2175951382892919,0.2992749731471536
2050,Bethel,02050,02,2020-03-22,-0.13629866071019162,0.2283609576427256
2090,Fairbanks North Star,02090,02,2020-03-22,-0.29367442526939064,0.3030434782608696
2110,Juneau,02110,02,2020-03-22,-0.10198623417135583,0.26559139784946234
2122,Kenai Peninsula,02122,02,2020-03-22,-0.2160605683451906,0.31965442764578833
2130,Ketchikan Gateway,02130,02,2020-03-22,-0.37056171908352953,0.4036144578313253
2150,Kodiak Island,02150,02,2020-03-22,-0.07289232769928321,0.3076923076923077
2170,Matanuska-Susitna,02170,02,2020-03-22,-0.25636130304885874,0.3068561872909699
2180,Nome,02180,02,2020-03-22,,
2185,North Slope,02185,02,2020-03-22,0.2301642671778424,0.1444043321299639
2261,Valdez-Cordova,02261,02,2020-03-22,,
2016,Aleutians West,02016,02,2020-03-23,-0.06900869583568031,0.2826086956521739
2020,Anchorage,02020,02,2020-03-23,-0.3183488019120824,0.26457299787384836
2050,Bethel,02050,02,2020-03-23,-0.20224226904236564,0.17689530685920576
2090,Fairbanks North Star,02090,02,2020-03-23,-0.361598792740507,0.26817588158467565
2110,Juneau,02110,02,2020-03-23,-0.09178096423368004,0.22914466737064415
2122,Kenai Peninsula,02122,02,2020-03-23,-0.20276160363240342,0.23197715917202
2130,Ketchikan Gateway,02130,02,2020-03-23,-0.2912663899360632,0.258
2150,Kodiak Island,02150,02,2020-03-23,-0.2398788576341426,0.22247706422018348
2170,Matanuska-Susitna,02170,02,2020-03-23,-0.267819114639712,0.24265927977839333
2180,Nome,02180,02,2020-03-23,,
2185,North Slope,02185,02,2020-03-23,0.20958226984327027,0.1431095406360424
2261,Valdez-Cordova,02261,02,2020-03-23,,
2016,Aleutians West,02016,02,2020-03-24,-0.11248111781781028,0.30423280423280424
2020,Anchorage,02020,02,2020-03-24,-0.33174743192832473,0.27013265442851403
2050,Bethel,02050,02,2020-03-24,-0.20468230248015845,0.20877192982456141
2090,Fairbanks North Star,02090,02,2020-03-24,-0.31167737938329265,0.2523933855526545
2110,Juneau,02110,02,2020-03-24,-0.11324206773418724,0.21675392670157068
2122,Kenai Peninsula,02122,02,2020-03-24,-0.21977828955109183,0.2612809315866084
2130,Ketchikan Gateway,02130,02,2020-03-24,-0.24536364657837945,0.2862669245647969
2150,Kodiak Island,02150,02,2020-03-24,-0.20129250500440962,0.23271889400921658
2170,Matanuska-Susitna,02170,02,2020-03-24,-0.28675334683810466,0.27
2180,Nome,02180,02,2020-03-24,,
2185,North Slope,02185,02,2020-03-24,0.06503842535026112,0.15892857142857142
