polygon_id,polygon_name,county_fips,state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
16001,Ada,16001,16,2020-03-01,0.06711270016233016,0.18137325077842595
16005,Bannock,16005,16,2020-03-01,-0.017462626966656958,0.2105386691702852
16009,Benewah,16009,16,2020-03-01,0.051536593819412974,0.2435765673175745
16011,Bingham,16011,16,2020-03-01,0.020326010289051177,0.20632279534109813
16013,Blaine,16013,16,2020-03-01,-0.10865619418342429,0.1691460055096419
16017,Bonner,16017,16,2020-03-01,0.03452315430694738,0.22304031606357194
16019,Bonneville,16019,16,2020-03-01,0.028168370433563118,0.19280006873442737
16021,Boundary,16021,16,2020-03-01,0.10128611168921633,0.26384364820846906
16027,Canyon,16027,16,2020-03-01,0.08979050172858252,0.17114345642916165
16031,Cassia,16031,16,2020-03-01,-6.425356826723072e-06,0.16828721017202697
16035,Clearwater,16035,16,2020-03-01,,
16039,Elmore,16039,16,2020-03-01,-0.017902337144502973,0.19973176519137523
16041,Franklin,16041,16,2020-03-01,-0.123275608038237,0.23434125269978398
16043,Fremont,16043,16,2020-03-01,0.005860562578266596,0.1903930131004367
16045,Gem,16045,16,2020-03-01,0.055560397420628065,0.19505783385909567
16047,Gooding,16047,16,2020-03-01,0.0016162461974768903,0.16561656165616565
16049,Idaho,16049,16,2020-03-01,0.10264304658562373,0.2251899044351874
16051,Jefferson,16051,16,2020-03-01,0.06476461641084101,0.21578235890503547
16053,Jerome,16053,16,2020-03-01,0.10974814299188523,0.14963869931754314
16055,Kootenai,16055,16,2020-03-01,0.0793440908076777,0.1886506935687263
16057,Latah,16057,16,2020-03-01,0.007925300890220935,0.22791586998087954
16065,Madison,16065,16,2020-03-01,-0.04801027981909757,0.12878036688150718
16067,Minidoka,16067,16,2020-03-01,0.07532917219691751,0.16741071428571427
16069,Nez Perce,16069,16,2020-03-01,0.09944157266360795,0.18661534641172087
16073,Owyhee,16073,16,2020-03-01,0.08504896800133649,0.1934306569343066
16075,Payette,16075,16,2020-03-01,0.05684447675074979,0.17990257165514895
16079,Shoshone,16079,16,2020-03-01,0.07111257942855931,0.24405797101449273
16083,Twin Falls,16083,16,2020-03-01,0.06677012852505561,0.18626537757363568
16085,Valley,16085,16,2020-03-01,0.23125545434557768,0.16392020815264527
16087,Washington,16087,16,2020-03-01,-0.04153287049599204,0.20629266844761057
16001,Ada,16001,16,2020-03-02,0.016621208338652292,0.12320165758299174
16005,Bannock,16005,16,2020-03-02,0.05151852089666298,0.1418551215382755
16009,Benewah,16009,16,2020-03-02,-0.0842617081740793,0.19705882352941176
16011,Bingham,16011,16,2020-03-02,0.06275442323003692,0.11704359990673814
16013,Blaine,16013,16,2020-03-02,-0.02714765356725395,0.11449541284403669
16017,Bonner,16017,16,2020-03-02,-0.014239901143324006,0.1931682165546451
16019,Bonneville,16019,16,2020-03-02,-0.002762583397890383,0.11325510647544546
16021,Boundary,16021,16,2020-03-02,-2.6231963591769893e-05,0.18037974683544303
16027,Canyon,16027,16,2020-03-02,0.022708035120731957,0.11903736542115259
16031,Cassia,16031,16,2020-03-02,0.044432402938160254,0.09732477908243553
16035,Clearwater,16035,16,2020-03-02,,
16039,Elmore,16039,16,2020-03-02,0.06938124770294392,0.14266949580681015
16041,Franklin,16041,16,2020-03-02,-0.004735063246836373,0.09100418410041843
16043,Fremont,16043,16,2020-03-02,-0.03758659090401769,0.15775480059084193
16045,Gem,16045,16,2020-03-02,0.03612159926845567,0.12863293864370287
16047,Gooding,16047,16,2020-03-02,0.09167963164730954,0.11495298756445253
16049,Idaho,16049,16,2020-03-02,-0.09546727260021826,0.18578431372549017
16051,Jefferson,16051,16,2020-03-02,0.050881420148880176,0.138884344838868
16053,Jerome,16053,16,2020-03-02,0.2035925369963974,0.09633300297324081
16055,Kootenai,16055,16,2020-03-02,0.013800689251868692,0.14482319209939473
16057,Latah,16057,16,2020-03-02,0.017148582303545788,0.16238125395820135
16065,Madison,16065,16,2020-03-02,0.039407592430650215,0.09371659341964601
16067,Minidoka,16067,16,2020-03-02,0.02485520251649254,0.11288312982805881
16069,Nez Perce,16069,16,2020-03-02,0.009372647016120212,0.13710426863267453
16073,Owyhee,16073,16,2020-03-02,0.038186275952113845,0.11519317373785257
16075,Payette,16075,16,2020-03-02,-0.019745892677774535,0.13263445761166814
16079,Shoshone,16079,16,2020-03-02,0.13838724114391301,0.1918604651162791
16083,Twin Falls,16083,16,2020-03-02,0.04998549856577673,0.11718801018742246
16085,Valley,16085,16,2020-03-02,,
16087,Washington,16087,16,2020-03-02,-0.07981136689231728,0.14482758620689654
16001,Ada,16001,16,2020-03-03,0.019922494634480117,0.11413373860182371
16005,Bannock,16005,16,2020-03-03,0.02379003375295304,0.1362866134107964
16009,Benewah,16009,16,2020-03-03,-0.016276753792967353,0.19533527696793002
16011,Bingham,16011,16,2020-03-03,0.0477714113675782,0.12331679659815734
16013,Blaine,16013,16,2020-03-03,-0.0015227626350655505,0.09107534747622534
16017,Bonner,16017,16,2020-03-03,0.027639919100170218,0.1639283736385453
16019,Bonneville,16019,16,2020-03-03,0.007657370995375646,0.11834011955297583
16021,Boundary,16021,16,2020-03-03,0.00877155077401933,0.17475728155339806
16027,Canyon,16027,16,2020-03-03,0.04480037248213015,0.10796697391546232
16031,Cassia,16031,16,2020-03-03,0.05230306727561213,0.09697640117994098
16035,Clearwater,16035,16,2020-03-03,,
16039,Elmore,16039,16,2020-03-03,0.0829427529864385,0.1233622253577908
16041,Franklin,16041,16,2020-03-03,-0.03003579835580467,0.11563876651982379
