polygon_id,polygon_name,county_fips,state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
45001,Abbeville,45001,45,2020-03-01,0.04759639730800244,0.19183431952662724
45003,Aiken,45003,45,2020-03-01,0.08080747059954901,0.1867253295684008
45005,Allendale,45005,45,2020-03-01,0.02779137310889072,0.1794602173151069
45007,Anderson,45007,45,2020-03-01,0.09082900744130151,0.18394346945880777
45009,Bamberg,45009,45,2020-03-01,0.1423340999561049,0.16600877192982458
45011,Barnwell,45011,45,2020-03-01,0.037695803897721494,0.19099607458292445
45013,Beaufort,45013,45,2020-03-01,0.10606454170843299,0.16106596643128346
45015,Berkeley,45015,45,2020-03-01,0.06437772945243433,0.1766041951098424
45017,Calhoun,45017,45,2020-03-01,0.084095640979355,0.1796353935082259
45019,Charleston,45019,45,2020-03-01,0.09019439908956076,0.1534182133453214
45021,Cherokee,45021,45,2020-03-01,0.09740343659127366,0.18176681107553216
45023,Chester,45023,45,2020-03-01,0.06899934639806177,0.16566219677565164
45025,Chesterfield,45025,45,2020-03-01,0.09003754231336072,0.17687114086213865
45027,Clarendon,45027,45,2020-03-01,0.11477862336100197,0.17749955602912448
45029,Colleton,45029,45,2020-03-01,0.14261482942149306,0.1841064992442739
45031,Darlington,45031,45,2020-03-01,-0.013079879335197244,0.18002364066193852
45033,Dillon,45033,45,2020-03-01,0.10852719338229119,0.16506033854377583
45035,Dorchester,45035,45,2020-03-01,0.05772454913572205,0.19531072160254942
45037,Edgefield,45037,45,2020-03-01,0.05553052283963311,0.16812198618532523
45039,Fairfield,45039,45,2020-03-01,0.054441595859496414,0.16939252336448596
45041,Florence,45041,45,2020-03-01,0.10343356070926456,0.17176730079955885
45043,Georgetown,45043,45,2020-03-01,0.06090079056759015,0.21265441947394803
45045,Greenville,45045,45,2020-03-01,0.044566856390203295,0.1711838275125157
45047,Greenwood,45047,45,2020-03-01,0.07263078976754683,0.1733766233766233
45049,Hampton,45049,45,2020-03-01,0.10995168513315734,0.17588369441277088
45051,Horry,45051,45,2020-03-01,0.1320838593736973,0.17680542778288855
45053,Jasper,45053,45,2020-03-01,0.12484091537466349,0.16847630689580786
45055,Kershaw,45055,45,2020-03-01,0.02797777792495254,0.18654801324503315
45057,Lancaster,45057,45,2020-03-01,0.04469197588857106,0.19677769055362418
45059,Laurens,45059,45,2020-03-01,0.08872742980674547,0.18318298101521477
45061,Lee,45061,45,2020-03-01,0.062275746361149825,0.1878360215053763
45063,Lexington,45063,45,2020-03-01,0.04622707455945385,0.17653547350303816
45065,McCormick,45065,45,2020-03-01,0.13705327539715592,0.18558558558558555
45067,Marion,45067,45,2020-03-01,0.035353809433692485,0.17223551199938267
45069,Marlboro,45069,45,2020-03-01,-0.04427774878131805,0.20928143712574848
45071,Newberry,45071,45,2020-03-01,0.041054829217997225,0.1683774046631772
45073,Oconee,45073,45,2020-03-01,0.04999028520237617,0.1846887208343787
45075,Orangeburg,45075,45,2020-03-01,0.09139051755320236,0.17062026663328542
45077,Pickens,45077,45,2020-03-01,0.06986891108855195,0.19577299985373706
45079,Richland,45079,45,2020-03-01,0.0755297058326534,0.17389421979423317
45081,Saluda,45081,45,2020-03-01,-0.03494849286924467,0.15772336545975515
45083,Spartanburg,45083,45,2020-03-01,0.057306177901012736,0.17828664380402978
45085,Sumter,45085,45,2020-03-01,0.053592685779178285,0.18096561306009035
45087,Union,45087,45,2020-03-01,0.14703782669183363,0.19207292905271506
45089,Williamsburg,45089,45,2020-03-01,0.027188854921981635,0.19542155220547186
45091,York,45091,45,2020-03-01,0.09188843673823353,0.17847616695480373
45001,Abbeville,45001,45,2020-03-02,0.06006465597673216,0.14958448753462605
45003,Aiken,45003,45,2020-03-02,0.07034497680389076,0.13320637630719218
45005,Allendale,45005,45,2020-03-02,-0.07335206831326634,0.1486154924640729
45007,Anderson,45007,45,2020-03-02,0.0792010727818819,0.13379484276082146
45009,Bamberg,45009,45,2020-03-02,0.018123749747651068,0.11210361768646718
45011,Barnwell,45011,45,2020-03-02,0.016930408586938797,0.14459224985540772
45013,Beaufort,45013,45,2020-03-02,0.039568729992181674,0.10907028253470909
45015,Berkeley,45015,45,2020-03-02,0.05470663644103015,0.12224704368307315
45017,Calhoun,45017,45,2020-03-02,0.04011015125951509,0.12086359967715891
45019,Charleston,45019,45,2020-03-02,-0.0017563563532226971,0.11673303535148315
45021,Cherokee,45021,45,2020-03-02,0.09317076769845727,0.12681912681912685
45023,Chester,45023,45,2020-03-02,0.08559772135271321,0.10763757474831576
45025,Chesterfield,45025,45,2020-03-02,0.0666703849991931,0.11775434596751207
45027,Clarendon,45027,45,2020-03-02,0.09328518335937361,0.12924160949378827
45029,Colleton,45029,45,2020-03-02,0.0677838641134699,0.13250831825345863
45031,Darlington,45031,45,2020-03-02,0.012398208096558838,0.1250094304036213
45033,Dillon,45033,45,2020-03-02,0.1330951397496729,0.1111462951234959
45035,Dorchester,45035,45,2020-03-02,0.08589867259780293,0.127783155856728
45037,Edgefield,45037,45,2020-03-02,0.028612782809568176,0.13059895833333332
45039,Fairfield,45039,45,2020-03-02,0.07892178659808181,0.14395812127381127
45041,Florence,45041,45,2020-03-02,0.07445959141419224,0.12643768400392544
45043,Georgetown,45043,45,2020-03-02,0.04173872082012718,0.14726499467567336
45045,Greenville,45045,45,2020-03-02,0.009901740382245587,0.12453093691177372
45047,Greenwood,45047,45,2020-03-02,0.025963428054195253,0.13326462055275617
45049,Hampton,45049,45,2020-03-02,0.11655922311483922,0.13012528473804102
45051,Horry,45051,45,2020-03-02,0.05033828270672201,0.14351897999454857
45053,Jasper,45053,45,2020-03-02,0.1735740522997573,0.11907339250920114
45055,Kershaw,45055,45,2020-03-02,0.02984648145041142,0.12636916835699788
45057,Lancaster,45057,45,2020-03-02,-0.00045198880580428274,0.12769897411207
45059,Laurens,45059,45,2020-03-02,0.06005512883853025,0.14780280054204037
45061,Lee,45061,45,2020-03-02,0.10299378082350437,0.09617321248741188
45063,Lexington,45063,45,2020-03-02,0.028676234056966222,0.12513108971303283
45065,McCormick,45065,45,2020-03-02,,
45067,Marion,45067,45,2020-03-02,0.008851502759839768,0.13122860403195133
45069,Marlboro,45069,45,2020-03-02,0.06750739251087244,0.16528844260681233
45071,Newberry,45071,45,2020-03-02,0.00414739088560776,0.11107453252567816
45073,Oconee,45073,45,2020-03-02,0.04910683778772062,0.15759869817461442
45075,Orangeburg,45075,45,2020-03-02,0.09736984089502511,0.12423930343600781
45077,Pickens,45077,45,2020-03-02,0.08134880521374133,0.13705327039784218
45079,Richland,45079,45,2020-03-02,0.015350651547785612,0.12948036087144937
45081,Saluda,45081,45,2020-03-02,0.018838211595178865,0.11618257261410789
45083,Spartanburg,45083,45,2020-03-02,0.06309508326011512,0.13158883082952313
45085,Sumter,45085,45,2020-03-02,0.04028553170551808,0.12932982917214192
45087,Union,45087,45,2020-03-02,0.01484561180904651,0.14233119222935925
45089,Williamsburg,45089,45,2020-03-02,0.08519337149149551,0.11825896523405414
45091,York,45091,45,2020-03-02,0.0582379844023734,0.12858214735211543
45001,Abbeville,45001,45,2020-03-03,0.07006580423250176,0.13231822474032107
45003,Aiken,45003,45,2020-03-03,0.051544442034933795,0.13426850453785333
45005,Allendale,45005,45,2020-03-03,0.025384916699368744,0.14829302987197723
45007,Anderson,45007,45,2020-03-03,0.021234337332618293,0.13403795650655254
45009,Bamberg,45009,45,2020-03-03,0.06805128793287749,0.1157376315200358
45011,Barnwell,45011,45,2020-03-03,-0.010798387863256577,0.13962307515513675
45013,Beaufort,45013,45,2020-03-03,0.04274638964618295,0.10311100005354562
45015,Berkeley,45015,45,2020-03-03,0.034633356191846515,0.12183532912577096
