level,gadm_code,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
1,TUR.10_1,2020-03-01,-0.1,0.224
1,TUR.10_1,2020-03-02,0.044,0.131
1,TUR.10_1,2020-03-03,0.109,0.133
1,TUR.10_1,2020-03-04,0.049,0.128
1,TUR.10_1,2020-03-05,0.076,0.13
1,TUR.10_1,2020-03-06,0.125,0.112
1,TUR.10_1,2020-03-07,0.076,0.147
1,TUR.10_1,2020-03-08,0.109,0.145
1,TUR.10_1,2020-03-09,0.111,0.12
1,TUR.10_1,2020-03-10,0.166,0.125
1,TUR.10_1,2020-03-11,0.076,0.133
1,TUR.10_1,2020-03-12,0.075,0.138
1,TUR.10_1,2020-03-13,0.121,0.134
1,TUR.10_1,2020-03-14,0.033,0.18
1,TUR.10_1,2020-03-15,0.023,0.19
1,TUR.10_1,2020-03-16,-0.034,0.182
1,TUR.10_1,2020-03-17,-0.029,0.202
1,TUR.10_1,2020-03-18,-0.145,0.243
1,TUR.10_1,2020-03-19,-0.092,0.23
1,TUR.10_1,2020-03-20,-0.111,0.234
1,TUR.10_1,2020-03-21,-0.126,0.273
1,TUR.10_1,2020-03-22,-0.237,0.29
1,TUR.10_1,2020-03-23,-0.135,0.242
1,TUR.10_1,2020-03-24,-0.206,0.282
1,TUR.10_1,2020-03-25,-0.26,0.294
1,TUR.10_1,2020-03-26,-0.256,0.301
1,TUR.10_1,2020-03-27,-0.199,0.279
1,TUR.10_1,2020-03-28,-0.263,0.321
1,TUR.10_1,2020-03-29,-0.395,0.387
1,TUR.10_1,2020-03-30,-0.308,0.322
1,TUR.10_1,2020-03-31,-0.225,0.297
1,TUR.10_1,2020-04-01,-0.299,0.314
1,TUR.10_1,2020-04-02,-0.318,0.324
1,TUR.10_1,2020-04-03,-0.307,0.301
1,TUR.10_1,2020-04-04,-0.359,0.345
1,TUR.10_1,2020-04-05,-0.388,0.353
1,TUR.10_1,2020-04-06,-0.341,0.322
1,TUR.10_1,2020-04-07,-0.315,0.325
1,TUR.10_1,2020-04-08,-0.316,0.295
1,TUR.10_1,2020-04-09,-0.328,0.319
1,TUR.10_1,2020-04-10,-0.303,0.315
1,TUR.10_1,2020-04-11,-0.332,0.337
1,TUR.10_1,2020-04-12,-0.422,0.389
1,TUR.10_1,2020-04-13,-0.275,0.272
1,TUR.10_1,2020-04-14,-0.227,0.271
1,TUR.10_1,2020-04-15,-0.251,0.267
1,TUR.10_1,2020-04-16,-0.313,0.315
