polygon_id,polygon_name,county_fips,state_fips,metric_date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
66010,Guam,66010,66,2020-03-01,-0.04260541939673062,0.1816898923972482
66010,Guam,66010,66,2020-03-02,-0.09048989202339512,0.1591348689994725
66010,Guam,66010,66,2020-03-03,-0.0010578844832223428,0.13437281009110022
66010,Guam,66010,66,2020-03-04,-0.02829757810900869,0.1403106247793858
66010,Guam,66010,66,2020-03-05,-0.026770296663672352,0.13470958712386283
66010,Guam,66010,66,2020-03-06,-0.022959700157589205,0.1299582463465553
66010,Guam,66010,66,2020-03-07,-0.0251381033462402,0.16029871483153874
66010,Guam,66010,66,2020-03-08,0.00041644312203378733,0.16529070788687864
66010,Guam,66010,66,2020-03-09,-0.03040572690954413,0.14213639526791927
66010,Guam,66010,66,2020-03-10,-0.025258544944475176,0.1450261780104712
66010,Guam,66010,66,2020-03-11,-0.0467112103198175,0.14295652173913043
66010,Guam,66010,66,2020-03-12,-0.057172052521882816,0.145552094150225
66010,Guam,66010,66,2020-03-13,-0.054558264033288104,0.1387384239035471
66010,Guam,66010,66,2020-03-14,-0.05651824869963426,0.17087719298245613
66010,Guam,66010,66,2020-03-15,-0.044707137815450645,0.19723486174308716
66010,Guam,66010,66,2020-03-16,-0.11817208748009982,0.18410114305507447
66010,Guam,66010,66,2020-03-17,-0.22898814665516223,0.22517361111111112
66010,Guam,66010,66,2020-03-18,-0.25091284926035007,0.23528390345546102
66010,Guam,66010,66,2020-03-19,-0.24754474035340995,0.23206605883364873
66010,Guam,66010,66,2020-03-20,-0.32141452293029127,0.2593045605451686
66010,Guam,66010,66,2020-03-21,-0.40338896881745495,0.3575330396475771
66010,Guam,66010,66,2020-03-22,-0.4154645135166668,0.3972360028348689
66010,Guam,66010,66,2020-03-23,-0.4027763917126838,0.3379285966772711
66010,Guam,66010,66,2020-03-24,-0.4178230843071112,0.34732142857142856
66010,Guam,66010,66,2020-03-25,-0.4026864682799601,0.3273049645390071
66010,Guam,66010,66,2020-03-26,-0.40426005662641457,0.3341042519124711
66010,Guam,66010,66,2020-03-27,-0.406854215194202,0.32180663373323926
66010,Guam,66010,66,2020-03-28,-0.4439449002352184,0.3870056497175141
66010,Guam,66010,66,2020-03-29,-0.446190155795094,0.4110386175277729
66010,Guam,66010,66,2020-03-30,-0.3837612333287685,0.3262286418883213
66010,Guam,66010,66,2020-03-31,-0.387229485749324,0.32751091703056767
66010,Guam,66010,66,2020-04-01,-0.37486478626598096,0.3199230365576351
66010,Guam,66010,66,2020-04-02,-0.392861145960299,0.3225357018460467
66010,Guam,66010,66,2020-04-03,-0.3695873376439644,0.3006102877070619
66010,Guam,66010,66,2020-04-04,-0.4007022130357846,0.3492898474487112
66010,Guam,66010,66,2020-04-05,-0.43425209869781833,0.413185263528997
66010,Guam,66010,66,2020-04-06,-0.3500777739886181,0.3190818293323988
66010,Guam,66010,66,2020-04-07,-0.44486096547403103,0.37447698744769875
66010,Guam,66010,66,2020-04-08,-0.4429575372672497,0.35127978817299205
66010,Guam,66010,66,2020-04-09,-0.459126618154336,0.3724767421449886
66010,Guam,66010,66,2020-04-10,-0.507070914872728,0.39671848013816924
66010,Guam,66010,66,2020-04-11,-0.5362358820453076,0.4316759388038943
66010,Guam,66010,66,2020-04-12,-0.5371800592618318,0.4555729438358546
66010,Guam,66010,66,2020-04-13,-0.4309518278408488,0.36422451477531037
66010,Guam,66010,66,2020-04-14,-0.4220068457614723,0.3587163920208153
66010,Guam,66010,66,2020-04-15,-0.4006064048499248,0.3469352318110783
66010,Guam,66010,66,2020-04-16,-0.4239284683014053,0.34537521815008726
66010,Guam,66010,66,2020-04-17,-0.39212340609723595,0.32276507276507277
66010,Guam,66010,66,2020-04-18,-0.4132343717473524,0.3656157463856471
66010,Guam,66010,66,2020-04-19,-0.4547342950512892,0.41722086104305217
66010,Guam,66010,66,2020-04-20,-0.3544667168089751,0.3155314305725792
66010,Guam,66010,66,2020-04-21,-0.35488968973363105,0.32234755022911527
66010,Guam,66010,66,2020-04-22,-0.3813307293552312,0.3248730964467005
